code_id,split,n,k,r,rate,column_weight,seed,columns
code_n24_k12_cw3_018,train,24,12,12,0.5,3,414856197,"[704, 1792, 1036, 49, 140, 2688, 1072, 1072, 2144, 2144, 2178, 388, 133, 1029, 1537, 1153, 196, 896, 3136, 776, 3200, 1288, 162, 548]"
code_n24_k12_cw3_019,train,24,12,12,0.5,3,414856198,"[273, 522, 1184, 336, 2068, 642, 37, 2081, 69, 656, 352, 2057, 322, 266, 1104, 104, 2144, 388, 770, 1544, 518, 1036, 104, 522]"
code_n24_k12_cw3_020,train,24,12,12,0.5,3,414856199,"[262, 2082, 52, 296, 552, 2568, 832, 268, 2178, 1089, 1090, 2192, 1030, 1044, 1120, 1540, 2065, 532, 67, 1042, 1064, 2576, 164, 770]"
code_n24_k12_cw3_021,validation,24,12,12,0.5,3,414856200,"[1540, 261, 176, 76, 2240, 19, 321, 13, 1064, 146, 1090, 1041, 3088, 196, 1537, 1089, 1072, 100, 104, 266, 546, 2177, 1092, 1048]"
code_n24_k12_cw3_022,validation,24,12,12,0.5,3,414856201,"[42, 1282, 1156, 19, 1120, 88, 74, 1042, 800, 70, 138, 3073, 70, 2081, 2060, 548, 1344, 448, 1036, 193, 208, 56, 81, 2114]"
code_n24_k12_cw3_023,train,24,12,12,0.5,3,414856202,"[38, 2180, 546, 1034, 97, 1537, 22, 2057, 44, 2116, 49, 552, 296, 2120, 131, 2128, 2561, 138, 224, 2576, 2066, 1033, 2120, 648]"
code_n24_k12_cw3_024,train,24,12,12,0.5,3,414856203,"[276, 2113, 98, 22, 584, 208, 49, 2177, 2065, 208, 88, 304, 259, 1029, 2114, 1664, 265, 2114, 386, 14, 2208, 2060, 50, 38]"
code_n24_k12_cw3_025,test,24,12,12,0.5,3,414856204,"[388, 772, 193, 2054, 2192, 1030, 74, 536, 112, 2368, 2120, 392, 37, 769, 266, 133, 26, 524, 1060, 321, 560, 2116, 1064, 42]"
code_n24_k12_cw3_026,train,24,12,12,0.5,3,414856205,"[896, 2060, 3080, 2308, 1160, 2564, 608, 1064, 518, 1029, 2116, 532, 2576, 1058, 88, 2561, 2320, 145, 400, 672, 168, 2082, 3200, 1288]"
code_n24_k12_cw3_027,train,24,12,12,0.5,3,414856206,"[1288, 2336, 2180, 2432, 262, 1792, 832, 1540, 276, 2177, 2192, 289, 290, 200, 13, 1057, 2568, 1160, 1030, 273, 131, 84, 1096, 1184]"
code_n24_k12_cw3_028,train,24,12,12,0.5,3,414856207,"[515, 400, 584, 296, 7, 400, 37, 164, 560, 98, 2088, 1344, 2068, 592, 704, 81, 274, 42, 194, 2192, 584, 22, 578, 2114]"
code_n24_k12_cw3_029,train,24,12,12,0.5,3,414856208,"[536, 552, 2128, 2336, 37, 2816, 2082, 73, 608, 2072, 772, 1041, 1048, 584, 1120, 2305, 2432, 2240, 2068, 1027, 134, 1568, 1030, 2320]"
code_n24_k12_cw3_030,test,24,12,12,0.5,3,414856209,"[22, 2368, 2816, 324, 2058, 517, 25, 524, 772, 131, 2561, 518, 35, 1664, 770, 74, 274, 608, 49, 552, 1540, 56, 2114, 21]"
code_n24_k12_cw3_031,test,24,12,12,0.5,3,414856210,"[584, 2054, 280, 2561, 2178, 97, 1344, 770, 2624, 2066, 1042, 644, 1036, 529, 2816, 1537, 224, 164, 1184, 25, 2561, 82, 104, 2592]"
code_n24_k12_cw3_032,test,24,12,12,0.5,3,414856211,"[76, 1048, 289, 1344, 2060, 546, 1284, 1027, 1048, 200, 1312, 1048, 100, 1058, 138, 592, 1089, 112, 1160, 1029, 772, 1058, 2305, 1027]"
code_n24_k12_cw3_033,train,24,12,12,0.5,3,414856212,"[552, 2432, 1540, 22, 648, 896, 7, 22, 552, 1312, 289, 1344, 584, 137, 168, 25, 50, 1089, 2306, 656, 2306, 44, 21, 35]"
code_n24_k12_cw3_034,train,24,12,12,0.5,3,414856213,"[131, 1042, 321, 3584, 145, 648, 2072, 289, 2306, 290, 1034, 164, 1057, 2564, 138, 1184, 266, 194, 140, 548, 1044, 3076, 1216, 3076]"
code_n24_k12_cw3_035,validation,24,12,12,0.5,3,414856214,"[2184, 2184, 592, 2177, 261, 1104, 14, 2081, 208, 656, 1096, 162, 84, 608, 656, 328, 546, 2128, 35, 1156, 134, 26, 42, 1296]"
code_n24_k12_cw3_036,validation,24,12,12,0.5,3,414856215,"[529, 1060, 42, 162, 3073, 35, 529, 1072, 386, 532, 2096, 74, 580, 1160, 2568, 1537, 772, 1060, 578, 1090, 1184, 3136, 7, 2066]"
code_n24_k12_cw3_037,train,24,12,12,0.5,3,414856216,"[1281, 70, 2144, 176, 1089, 2564, 656, 2065, 35, 1058, 1552, 2116, 545, 50, 290, 81, 518, 146, 2368, 3080, 1120, 3088, 133, 1284]"
code_n24_k12_cw3_038,train,24,12,12,0.5,3,414856217,"[3104, 2072, 1104, 2068, 76, 276, 168, 194, 2208, 1154, 1027, 2624, 268, 140, 176, 265, 2312, 1281, 644, 2816, 536, 2082, 328, 148]"
code_n24_k12_cw3_039,train,24,12,12,0.5,3,414856218,"[896, 522, 1540, 69, 385, 1058, 2057, 1296, 2128, 1089, 148, 772, 536, 532, 152, 1033, 259, 261, 532, 70, 265, 2568, 131, 2058]"
code_n32_k16_cw3_000,test,32,16,16,0.5,3,791059147,"[8288, 41984, 2432, 4240, 3200, 4640, 896, 16898, 41088, 1552, 33281, 20482, 672, 5184, 32792, 2312, 10272, 524, 28672, 1544, 5124, 2120, 33344, 1060, 515, 17472, 34832, 32836, 32786, 1064, 70, 4354]"
code_n32_k16_cw3_001,test,32,16,16,0.5,3,791059148,"[3104, 644, 1089, 49664, 4114, 304, 12416, 32792, 9728, 97, 530, 1120, 44, 53248, 33028, 104, 10244, 88, 12304, 17152, 2096, 8225, 4113, 8321, 8832, 4161, 36868, 4113, 28672, 8328, 18464, 2072]"
code_n32_k16_cw3_002,train,32,16,16,0.5,3,791059149,"[592, 4610, 22528, 32773, 32833, 2178, 8456, 84, 133, 2592, 2072, 1060, 32774, 32773, 16402, 74, 8960, 24577, 8210, 522, 17440, 1284, 16394, 35072, 529, 8832, 4168, 9248, 8960, 73, 6272, 98]"
code_n32_k16_cw3_003,train,32,16,16,0.5,3,791059150,"[3200, 11264, 1058, 16648, 4162, 5121, 262, 40968, 24704, 40961, 16420, 24577, 25600, 386, 40964, 138, 776, 546, 289, 32960, 784, 2088, 16390, 9232, 4864, 8464, 24592, 12416, 35840, 34304, 292, 32786]"
code_n32_k16_cw3_004,train,32,16,16,0.5,3,791059151,"[268, 25600, 12544, 9344, 16456, 5128, 17664, 3088, 98, 33026, 770, 49160, 200, 9224, 3584, 4240, 2114, 276, 4162, 56, 1538, 16401, 9248, 112, 5128, 33856, 8736, 16480, 13, 34820, 776, 40962]"
code_n32_k16_cw3_005,validation,32,16,16,0.5,3,791059152,"[2576, 32960, 5124, 16544, 18434, 20544, 2308, 16424, 10244, 529, 16389, 20544, 16396, 134, 33152, 8322, 776, 32774, 4136, 6208, 1090, 2305, 4108, 2305, 152, 16900, 1034, 17664, 16672, 32792, 4144, 196]"
code_n32_k16_cw3_006,train,32,16,16,0.5,3,791059153,"[32912, 176, 9220, 1096, 2562, 1058, 41024, 4176, 5121, 38912, 20496, 2312, 21, 16704, 1153, 2057, 32804, 8204, 16928, 2192, 6400, 32804, 32912, 74, 385, 32912, 51200, 4162, 49184, 41088, 1544, 16528]"
code_n32_k16_cw3_007,validation,32,16,16,0.5,3,791059154,"[8257, 9472, 41984, 33856, 16390, 24832, 656, 41024, 8209, 37, 392, 1600, 548, 33028, 1057, 560, 1408, 40962, 25088, 5128, 5632, 16897, 8272, 3088, 24608, 1216, 1057, 18436, 769, 33794, 1600, 515]"
code_n32_k16_cw3_008,train,32,16,16,0.5,3,791059155,"[4226, 34832, 36896, 274, 22528, 4225, 74, 17472, 18434, 10304, 14336, 1044, 32897, 33288, 13, 40964, 36872, 20608, 16513, 33794, 36896, 34304, 2065, 16912, 32912, 32960, 17410, 3200, 4106, 16912, 266, 33808]"
code_n32_k16_cw3_009,train,32,16,16,0.5,3,791059156,"[2592, 8257, 2120, 4130, 321, 5121, 18560, 33296, 194, 194, 16452, 32801, 2305, 772, 1058, 6208, 81, 2562, 32898, 1041, 32792, 140, 8384, 6145, 40992, 40976, 1664, 8706, 17536, 32773, 4736, 32960]"
code_n32_k16_cw3_010,validation,32,16,16,0.5,3,791059157,"[292, 32833, 4162, 41472, 36866, 18448, 10496, 41024, 17412, 1027, 8706, 49216, 16404, 9472, 4736, 4616, 6400, 4610, 11264, 8195, 304, 296, 35, 8352, 18448, 4416, 14336, 1092, 32785, 2082, 2060, 32773]"
code_n32_k16_cw3_011,train,32,16,16,0.5,3,791059158,"[49160, 32788, 3200, 273, 224, 35072, 134, 16904, 12320, 1544, 36872, 36928, 32771, 1057, 3104, 21504, 35, 18496, 33808, 2624, 1048, 16424, 9728, 4609, 8288, 1156, 9217, 769, 34048, 4120, 8324, 33288]"
code_n32_k16_cw3_012,train,32,16,16,0.5,3,791059159,"[2051, 4616, 161, 24577, 2240, 4144, 37888, 4610, 8960, 16394, 4354, 8512, 14, 33281, 3584, 52, 11, 8195, 274, 392, 9232, 42, 16644, 41088, 8712, 194, 20544, 4168, 8960, 2320, 16452, 41]"
code_n32_k16_cw3_013,train,32,16,16,0.5,3,791059160,"[8198, 43008, 138, 4864, 388, 32801, 2058, 1033, 16404, 16387, 16450, 88, 40992, 84, 2114, 2624, 8197, 6160, 16898, 2113, 2060, 16393, 49216, 16648, 552, 49408, 20544, 84, 2072, 40962, 7168, 265]"
code_n32_k16_cw3_014,train,32,16,16,0.5,3,791059161,"[16704, 17536, 416, 17412, 1104, 12290, 2180, 25600, 8464, 18434, 18433, 12289, 578, 104, 1027, 4356, 17024, 16408, 16516, 3584, 12290, 16420, 1044, 448, 385, 784, 25600, 2320, 33796, 49664, 32834, 8195]"
code_n32_k16_cw3_015,train,32,16,16,0.5,3,791059162,"[1282, 161, 16672, 2192, 16648, 70, 2178, 1092, 32792, 37376, 1664, 42, 16641, 4113, 1096, 8272, 2060, 22528, 224, 9232, 16404, 33288, 10752, 4225, 17024, 36896, 22, 164, 16928, 16456, 21504, 32864]"
code_n32_k16_cw3_016,validation,32,16,16,0.5,3,791059163,"[8232, 8960, 16404, 8576, 32928, 20736, 1090, 1120, 10752, 16897, 16912, 4416, 1281, 1104, 1104, 8768, 16576, 1160, 392, 34824, 10368, 1281, 16704, 2336, 32802, 36928, 2576, 2816, 161, 26, 32778, 5376]"
code_n32_k16_cw3_017,train,32,16,16,0.5,3,791059164,"[5128, 20736, 3104, 8260, 38, 1538, 12289, 9220, 17412, 16672, 4232, 16520, 2120, 35072, 148, 1027, 16396, 656, 10496, 16960, 4225, 17412, 1282, 26, 34818, 2051, 10752, 2184, 608, 4136, 1042, 2305]"
code_n32_k16_cw3_018,train,32,16,16,0.5,3,791059165,"[20484, 16576, 584, 6176, 10496, 16464, 5632, 9218, 578, 76, 2054, 25600, 17424, 8324, 5632, 16641, 32788, 12800, 9220, 17412, 8216, 4105, 386, 9248, 20544, 392, 6152, 2057, 13, 14336, 49664, 2051]"
code_n32_k16_cw3_019,train,32,16,16,0.5,3,791059166,"[16390, 33796, 16544, 33344, 49154, 1057, 20512, 5136, 8450, 2088, 33281, 33088, 33288, 38912, 8232, 515, 6145, 5136, 6145, 1090, 148, 28, 5122, 8212, 8324, 4114, 25088, 70, 32864, 5184, 2113, 8210]"
code_n32_k16_cw3_020,test,32,16,16,0.5,3,791059167,"[8512, 44, 2568, 1027, 33824, 100, 8225, 2068, 16464, 32833, 10248, 32816, 193, 530, 88, 33800, 57344, 289, 164, 896, 265, 3200, 20496, 2072, 16704, 1060, 73, 34048, 16768, 704, 16408, 2180]"
code_n32_k16_cw3_021,validation,32,16,16,0.5,3,791059168,"[2178, 9344, 33808, 16648, 784, 16672, 273, 584, 33824, 4105, 524, 1041, 33312, 16928, 16960, 592, 416, 16900, 1064, 518, 16928, 49664, 82, 40976, 33028, 34820, 10368, 352, 4226, 20736, 3073, 9220]"
code_n32_k16_cw3_022,train,32,16,16,0.5,3,791059169,"[8195, 1568, 26, 16456, 784, 388, 580, 32773, 4168, 8450, 16514, 2308, 17024, 98, 4113, 4368, 8576, 49184, 18688, 276, 16390, 33281, 8321, 1296, 81, 9248, 4368, 8328, 8384, 8449, 26, 34848]"
code_n32_k16_cw3_023,train,32,16,16,0.5,3,791059170,"[4256, 522, 193, 16450, 32771, 4102, 8464, 200, 2336, 2192, 32960, 530, 8201, 3088, 44, 33028, 33796, 8708, 1154, 518, 33344, 1792, 32840, 36866, 266, 8212, 24578, 112, 10272, 100, 12290, 57344]"
code_n32_k16_cw3_024,test,32,16,16,0.5,3,791059171,"[8384, 49280, 4353, 8324, 9728, 145, 40968, 704, 20608, 1552, 49160, 49, 2051, 32897, 4864, 33281, 3104, 2053, 146, 45056, 24832, 522, 704, 2305, 16513, 324, 4116, 36896, 1540, 16900, 6208, 336]"
code_n32_k16_cw3_025,train,32,16,16,0.5,3,791059172,"[16897, 2180, 1153, 2053, 32802, 32771, 448, 18688, 10248, 8720, 4136, 16420, 1057, 1027, 259, 146, 138, 2054, 608, 1792, 1408, 41, 162, 2072, 517, 1042, 5152, 8321, 26, 896, 4480, 10752]"
code_n32_k16_cw3_026,test,32,16,16,0.5,3,791059173,"[530, 292, 4132, 1281, 4113, 8736, 32808, 18448, 4102, 4228, 290, 16402, 4232, 33800, 4144, 33088, 45056, 2128, 73, 145, 16900, 41088, 2432, 41088, 1408, 4099, 34817, 261, 289, 26, 10752, 10496]"
code_n32_k16_cw3_027,validation,32,16,16,0.5,3,791059174,"[32780, 34817, 82, 1060, 18944, 2368, 4353, 18448, 26624, 224, 25600, 3328, 2178, 7168, 9224, 16464, 1184, 32785, 49, 16520, 34832, 4176, 2088, 16418, 265, 4101, 9224, 266, 12320, 8321, 16452, 176]"
code_n32_k16_cw3_028,train,32,16,16,0.5,3,791059175,"[41024, 40962, 33288, 49280, 2180, 37, 1154, 8240, 1033, 17424, 8288, 32912, 8328, 2058, 12352, 8225, 45056, 41024, 34848, 13312, 33312, 336, 11, 1057, 16408, 16576, 24584, 35, 208, 9217, 18440, 3328]"
code_n32_k16_cw3_029,train,32,16,16,0.5,3,791059176,"[400, 16641, 4105, 26624, 137, 8232, 164, 4864, 2054, 8450, 1033, 1072, 5128, 10752, 1154, 37120, 33152, 16450, 8452, 1027, 324, 530, 33824, 16420, 324, 577, 8712, 672, 41024, 8195, 1537, 2624]"
code_n32_k16_cw3_030,test,32,16,16,0.5,3,791059177,"[18688, 8288, 4864, 530, 40992, 16449, 5376, 4113, 25088, 10368, 4176, 45056, 8288, 81, 32774, 8232, 33808, 57344, 8260, 17410, 2178, 33536, 2320, 164, 2816, 20544, 648, 18496, 16401, 8706, 273, 800]"
code_n32_k16_cw3_031,train,32,16,16,0.5,3,791059178,"[6208, 518, 276, 5376, 18436, 12352, 24584, 13312, 49664, 2576, 16520, 32778, 134, 2564, 1096, 8232, 518, 49156, 8204, 4353, 37376, 16898, 2081, 140, 265, 16390, 18440, 32836, 34848, 34944, 3088, 1027]"
code_n32_k16_cw3_032,validation,32,16,16,0.5,3,791059179,"[8768, 16898, 32898, 208, 32792, 32804, 6152, 16452, 10304, 12304, 16960, 2308, 546, 1048, 1041, 33056, 21504, 2432, 416, 9248, 32848, 32771, 34848, 2054, 656, 1034, 13312, 448, 4609, 38, 2177, 20496]"
code_n32_k16_cw3_033,train,32,16,16,0.5,3,791059180,"[8258, 40962, 2240, 20736, 578, 8212, 20544, 35, 4864, 1312, 32808, 2120, 4176, 2816, 112, 2624, 16642, 5376, 304, 16898, 524, 17536, 4144, 16960, 6160, 546, 8198, 5121, 33793, 2184, 1344, 8202]"
code_n32_k16_cw3_034,test,32,16,16,0.5,3,791059181,"[5184, 57344, 6146, 162, 8705, 1552, 3074, 536, 13, 1600, 321, 32816, 32771, 4176, 4192, 1568, 6160, 5248, 8706, 8201, 84, 38, 4228, 560, 388, 24577, 8328, 276, 16544, 322, 2561, 4609]"
code_n32_k16_cw3_035,test,32,16,16,0.5,3,791059182,"[3104, 8352, 36866, 6176, 16402, 4640, 17920, 33026, 16528, 19, 8960, 33793, 7, 10272, 6152, 17024, 12800, 41024, 25, 36992, 20488, 16464, 2120, 2051, 4130, 2624, 10242, 16393, 16520, 45056, 8226, 8257]"
code_n32_k16_cw3_036,validation,32,16,16,0.5,3,791059183,"[36928, 1027, 32833, 1048, 34820, 1057, 24832, 6148, 1156, 16417, 769, 4120, 336, 4106, 17440, 43008, 32801, 1057, 672, 4736, 521, 9218, 9472, 545, 6656, 28672, 16394, 8322, 22528, 8258, 22, 2178]"
code_n32_k16_cw3_037,train,32,16,16,0.5,3,791059184,"[148, 8240, 8258, 16672, 10496, 32900, 33344, 33032, 2320, 24580, 49216, 32778, 16513, 4256, 2432, 16642, 4108, 40964, 16418, 36872, 16528, 43008, 532, 8576, 2116, 49216, 1044, 8228, 10248, 40968, 32808, 8706]"
code_n32_k16_cw3_038,train,32,16,16,0.5,3,791059185,"[40992, 416, 20488, 6208, 4609, 24608, 19, 28672, 67, 10256, 22, 24640, 40961, 8720, 1154, 644, 32836, 49154, 50, 2068, 2096, 11264, 16464, 16904, 8272, 1568, 97, 580, 4672, 8258, 25, 18436]"
code_n32_k16_cw3_039,train,32,16,16,0.5,3,791059186,"[40964, 4240, 6152, 832, 16768, 2096, 832, 2057, 2368, 5121, 16642, 276, 9218, 32840, 33281, 8202, 41088, 8240, 4162, 16644, 8210, 18944, 16393, 8712, 53248, 104, 262, 32904, 530, 2320, 100, 8260]"
