code_id,split,n,k,r,rate,column_weight,seed,columns
code_n24_k12_cw3_021,train,24,12,12,0.5,3,1466411120,"[1664, 37, 3200, 546, 176, 224, 1034, 2065, 2178, 73, 2088, 56, 261, 1092, 1282, 1104, 2192, 536, 1104, 224, 2564, 328, 268, 1057]"
code_n24_k12_cw3_022,train,24,12,12,0.5,3,1466411121,"[1312, 2432, 2240, 41, 1036, 1156, 3074, 152, 3136, 608, 1033, 1057, 2144, 2368, 1096, 2066, 522, 776, 100, 134, 224, 577, 1041, 545]"
code_n24_k12_cw3_023,test,24,12,12,0.5,3,1466411122,"[392, 608, 536, 37, 133, 41, 138, 2082, 2128, 1044, 76, 3104, 265, 2088, 265, 2178, 1184, 76, 1600, 2305, 49, 416, 1027, 112]"
code_n24_k12_cw3_024,train,24,12,12,0.5,3,1466411123,"[648, 193, 2072, 88, 2368, 1104, 28, 776, 1552, 82, 1282, 76, 321, 578, 1282, 321, 131, 7, 52, 1153, 134, 2068, 392, 2306]"
code_n24_k12_cw3_025,validation,24,12,12,0.5,3,1466411124,"[100, 1296, 2816, 800, 200, 2240, 26, 2308, 1552, 2432, 515, 2564, 1058, 1036, 1288, 13, 1552, 2065, 784, 268, 2116, 2312, 196, 290]"
code_n24_k12_cw3_026,validation,24,12,12,0.5,3,1466411125,"[388, 224, 552, 1060, 1344, 2305, 82, 1160, 41, 648, 1048, 152, 1058, 1408, 352, 28, 1096, 3328, 784, 145, 2113, 137, 3104, 11]"
code_n24_k12_cw3_027,test,24,12,12,0.5,3,1466411126,"[2053, 1184, 266, 1288, 73, 324, 3088, 2178, 2208, 2184, 164, 536, 70, 2054, 552, 577, 392, 560, 280, 138, 25, 161, 772, 21]"
code_n24_k12_cw3_028,train,24,12,12,0.5,3,1466411127,"[1104, 1537, 416, 644, 1288, 2816, 400, 1540, 133, 1408, 146, 2081, 42, 1058, 73, 82, 641, 161, 13, 580, 400, 2305, 100, 560]"
code_n24_k12_cw3_029,train,24,12,12,0.5,3,1466411128,"[2177, 518, 3104, 2120, 644, 1033, 3136, 140, 2060, 1312, 28, 1030, 1064, 2320, 98, 2320, 3073, 1216, 176, 176, 769, 2180, 3073, 3200]"
code_n24_k12_cw3_030,train,24,12,12,0.5,3,1466411129,"[392, 2561, 416, 1537, 2320, 1029, 1030, 896, 274, 70, 545, 194, 518, 517, 3074, 524, 416, 530, 2208, 1096, 2066, 3200, 1344, 352]"
code_n24_k12_cw3_031,train,24,12,12,0.5,3,1466411130,"[1048, 2568, 224, 2082, 137, 1568, 276, 1154, 28, 137, 2072, 1120, 2065, 577, 26, 1027, 2208, 19, 592, 2113, 2568, 2054, 112, 352]"
code_n24_k12_cw3_032,train,24,12,12,0.5,3,1466411131,"[517, 642, 19, 1216, 50, 2816, 11, 67, 548, 2096, 642, 81, 1154, 50, 1060, 273, 328, 49, 2688, 592, 194, 268, 2084, 515]"
code_n24_k12_cw3_033,test,24,12,12,0.5,3,1466411132,"[3136, 1029, 656, 304, 224, 148, 642, 25, 84, 140, 1288, 1168, 2084, 161, 1034, 1064, 1160, 1288, 134, 448, 3088, 2081, 2072, 784]"
code_n24_k12_cw3_034,train,24,12,12,0.5,3,1466411133,"[1060, 162, 13, 1184, 388, 2084, 1156, 1058, 656, 88, 388, 3074, 131, 162, 524, 1664, 1184, 1096, 648, 546, 769, 290, 3073, 2177]"
code_n24_k12_cw3_035,validation,24,12,12,0.5,3,1466411134,"[3074, 176, 521, 44, 259, 3074, 1600, 140, 1168, 1104, 208, 704, 76, 138, 52, 1538, 1664, 224, 3076, 2060, 1160, 1044, 770, 1089]"
code_n24_k12_cw3_036,validation,24,12,12,0.5,3,1466411135,"[3080, 82, 2208, 641, 560, 3080, 388, 1312, 290, 3076, 2053, 776, 224, 1408, 552, 1036, 560, 1281, 800, 1288, 1538, 641, 536, 2096]"
code_n24_k12_cw3_037,train,24,12,12,0.5,3,1466411136,"[3584, 2432, 1544, 42, 529, 642, 548, 448, 321, 560, 3080, 69, 193, 162, 578, 546, 131, 524, 148, 1057, 2240, 1284, 1096, 100]"
code_n24_k12_cw3_038,train,24,12,12,0.5,3,1466411137,"[1092, 518, 14, 84, 517, 1036, 2816, 268, 322, 832, 580, 1090, 832, 1160, 1154, 770, 145, 200, 3584, 1072, 578, 2082, 1036, 1544]"
code_n24_k12_cw3_039,train,24,12,12,0.5,3,1466411138,"[152, 3080, 137, 1096, 517, 2561, 2561, 1058, 81, 1060, 580, 2057, 644, 134, 1216, 69, 1090, 2816, 265, 1104, 1156, 2306, 448, 196]"
code_n24_k12_cw3_040,train,24,12,12,0.5,3,1466411139,"[1568, 84, 2240, 2240, 276, 13, 2564, 73, 2096, 13, 2084, 148, 196, 104, 641, 1153, 76, 608, 1034, 386, 530, 280, 70, 1344]"
code_n24_k12_cw3_041,test,24,12,12,0.5,3,1466411140,"[131, 1154, 1281, 580, 2068, 324, 134, 38, 321, 1664, 2082, 521, 1537, 386, 2057, 2054, 2072, 521, 336, 608, 1090, 97, 448, 67]"
code_n24_k12_cw3_042,train,24,12,12,0.5,3,1466411141,"[104, 2082, 97, 2081, 336, 2688, 1184, 385, 1057, 280, 1042, 97, 1600, 1042, 800, 1312, 266, 517, 592, 28, 1092, 400, 41, 2576]"
code_n24_k12_cw3_043,validation,24,12,12,0.5,3,1466411142,"[1568, 56, 7, 145, 1090, 280, 2178, 1600, 137, 7, 28, 2576, 276, 37, 2068, 164, 148, 97, 322, 140, 518, 2368, 74, 770]"
code_n24_k12_cw3_044,validation,24,12,12,0.5,3,1466411143,"[140, 200, 3080, 224, 296, 1664, 784, 3136, 134, 1568, 152, 28, 656, 1184, 25, 3088, 280, 2180, 1408, 1089, 896, 11, 37, 164]"
code_n24_k12_cw3_045,test,24,12,12,0.5,3,1466411144,"[672, 388, 2081, 82, 14, 322, 2568, 517, 1540, 84, 584, 88, 385, 548, 336, 276, 580, 2054, 67, 164, 2060, 100, 44, 1154]"
code_n24_k12_cw3_046,validation,24,12,12,0.5,3,1466411145,"[266, 530, 1057, 1792, 2240, 800, 274, 134, 2568, 530, 1154, 524, 21, 3074, 1104, 321, 276, 1312, 224, 145, 146, 1057, 584, 2060]"
code_n24_k12_cw3_047,test,24,12,12,0.5,3,1466411146,"[1041, 1120, 545, 522, 161, 14, 88, 152, 1089, 536, 70, 1089, 19, 2096, 2128, 1057, 2058, 522, 1156, 168, 2051, 21, 21, 2305]"
code_n24_k12_cw3_048,train,24,12,12,0.5,3,1466411147,"[1344, 290, 168, 1792, 88, 392, 1060, 1408, 1060, 1057, 2065, 1030, 1058, 1120, 648, 3104, 304, 800, 704, 2116, 266, 3080, 112, 152]"
code_n24_k12_cw3_049,train,24,12,12,0.5,3,1466411148,"[584, 532, 200, 2576, 49, 2568, 41, 3074, 289, 1538, 3200, 104, 560, 69, 67, 552, 2144, 44, 196, 352, 1036, 517, 1029, 1408]"
code_n24_k12_cw3_050,train,24,12,12,0.5,3,1466411149,"[2177, 137, 76, 776, 656, 2088, 50, 2180, 1792, 2128, 28, 545, 1030, 3080, 1344, 56, 2624, 1096, 2562, 50, 193, 2051, 1030, 2081]"
code_n24_k12_cw3_051,test,24,12,12,0.5,3,1466411150,"[262, 2568, 448, 3584, 321, 704, 1344, 1154, 82, 296, 2051, 131, 3328, 2054, 322, 2688, 1600, 2624, 548, 152, 592, 2592, 2306, 88]"
code_n24_k12_cw3_052,validation,24,12,12,0.5,3,1466411151,"[262, 259, 2336, 28, 1029, 1552, 259, 536, 76, 146, 448, 1104, 386, 2128, 2068, 2192, 88, 134, 1034, 3136, 2308, 2177, 800, 74]"
code_n24_k12_cw3_053,train,24,12,12,0.5,3,1466411152,"[2568, 280, 259, 2368, 517, 1408, 52, 261, 1072, 1344, 37, 41, 41, 2068, 280, 832, 1792, 3104, 1090, 44, 2312, 552, 1281, 140]"
code_n24_k12_cw3_054,train,24,12,12,0.5,3,1466411153,"[552, 1408, 3073, 19, 580, 560, 11, 273, 776, 560, 1153, 280, 3200, 49, 74, 2065, 262, 656, 268, 1281, 3104, 268, 552, 1092]"
code_n24_k12_cw3_055,train,24,12,12,0.5,3,1466411154,"[2060, 2060, 11, 642, 2568, 162, 194, 896, 552, 328, 1057, 1057, 577, 1540, 1156, 1552, 7, 1154, 3584, 1034, 776, 2208, 1156, 2114]"
code_n24_k12_cw3_056,train,24,12,12,0.5,3,1466411155,"[1156, 292, 770, 35, 1184, 100, 2065, 176, 1540, 176, 1036, 1568, 1168, 328, 529, 2184, 529, 1664, 168, 832, 648, 2192, 1296, 2060]"
code_n24_k12_cw3_057,train,24,12,12,0.5,3,1466411156,"[529, 2816, 3136, 545, 259, 152, 1538, 56, 386, 1058, 152, 196, 704, 133, 1104, 2320, 3200, 137, 2816, 1537, 2178, 2081, 133, 28]"
code_n24_k12_cw3_058,test,24,12,12,0.5,3,1466411157,"[2312, 2624, 2081, 145, 3104, 3104, 176, 2816, 1282, 200, 97, 2057, 1034, 2688, 832, 49, 2051, 1041, 1090, 1281, 2305, 388, 584, 208]"
code_n24_k12_cw3_059,test,24,12,12,0.5,3,1466411158,"[296, 784, 2057, 56, 3136, 1041, 2192, 2305, 521, 2305, 2184, 74, 74, 577, 1168, 2054, 22, 1600, 385, 1154, 772, 642, 1288, 324]"
code_n24_k12_cw3_060,test,24,12,12,0.5,3,1466411159,"[296, 97, 1060, 448, 1033, 529, 1344, 2561, 1042, 392, 21, 1540, 19, 2114, 2312, 133, 145, 200, 70, 296, 146, 41, 100, 769]"
code_n24_k12_cw3_061,validation,24,12,12,0.5,3,1466411160,"[262, 1048, 641, 42, 2240, 2114, 81, 524, 515, 3136, 176, 800, 224, 448, 536, 832, 21, 2308, 42, 1096, 2054, 546, 1344, 548]"
code_n24_k12_cw3_062,train,24,12,12,0.5,3,1466411161,"[2066, 304, 3088, 292, 1408, 776, 2053, 1120, 1160, 261, 1089, 2120, 2128, 138, 2305, 3088, 14, 3584, 74, 1058, 82, 416, 532, 82]"
code_n24_k12_cw3_063,test,24,12,12,0.5,3,1466411162,"[21, 2624, 137, 3584, 592, 1540, 3073, 21, 2624, 84, 784, 152, 578, 2312, 608, 1064, 3328, 1033, 164, 3200, 1027, 146, 280, 1058]"
code_n24_k12_cw3_064,train,24,12,12,0.5,3,1466411163,"[1408, 2096, 1540, 2066, 98, 532, 273, 642, 577, 274, 224, 35, 524, 273, 2308, 1568, 2561, 656, 97, 2432, 3073, 3200, 194, 546]"
code_n24_k12_cw3_065,train,24,12,12,0.5,3,1466411164,"[1060, 1568, 104, 324, 2066, 800, 2054, 1296, 26, 21, 832, 3073, 1042, 2068, 44, 145, 1600, 52, 100, 44, 1096, 3080, 13, 1034]"
code_n24_k12_cw3_066,train,24,12,12,0.5,3,1466411165,"[548, 38, 1048, 1089, 2060, 131, 273, 1282, 1156, 104, 385, 1282, 2312, 2592, 52, 176, 88, 1058, 2568, 800, 137, 1090, 22, 524]"
code_n24_k12_cw3_067,validation,24,12,12,0.5,3,1466411166,"[131, 26, 2184, 532, 2576, 800, 1664, 1544, 1092, 772, 1104, 1408, 145, 292, 385, 336, 644, 1057, 448, 1184, 770, 2305, 1344, 2208]"
code_n24_k12_cw3_068,train,24,12,12,0.5,3,1466411167,"[416, 100, 648, 296, 2144, 515, 648, 1041, 2178, 521, 35, 140, 1168, 776, 1281, 1282, 56, 1664, 328, 704, 2144, 2576, 146, 2057]"
code_n24_k12_cw3_069,train,24,12,12,0.5,3,1466411168,"[1042, 19, 2144, 268, 161, 2096, 536, 21, 196, 2562, 2113, 1057, 896, 146, 1120, 2060, 832, 22, 194, 3088, 194, 2562, 25, 522]"
code_n24_k12_cw3_070,train,24,12,12,0.5,3,1466411169,"[76, 194, 2180, 3088, 1072, 1027, 35, 2568, 133, 385, 168, 532, 400, 580, 49, 2561, 28, 84, 14, 14, 641, 2816, 134, 1540]"
code_n24_k12_cw3_071,train,24,12,12,0.5,3,1466411170,"[2177, 2178, 1064, 104, 770, 1060, 208, 2072, 2120, 273, 1030, 261, 2054, 1281, 608, 41, 2072, 656, 530, 1120, 70, 1041, 1092, 280]"
code_n24_k12_cw3_072,train,24,12,12,0.5,3,1466411171,"[176, 133, 292, 1312, 133, 42, 2688, 2058, 1281, 2308, 1184, 1042, 1288, 84, 1092, 386, 25, 2144, 265, 1600, 524, 261, 145, 42]"
code_n24_k12_cw3_073,train,24,12,12,0.5,3,1466411172,"[42, 2096, 800, 2113, 644, 41, 259, 1030, 161, 2184, 2072, 1048, 112, 776, 388, 1284, 2368, 304, 2053, 2114, 74, 1168, 1600, 352]"
code_n24_k12_cw3_074,test,24,12,12,0.5,3,1466411173,"[2576, 38, 388, 73, 704, 1160, 3076, 194, 515, 2072, 1552, 2592, 208, 1029, 1281, 548, 521, 3584, 2184, 152, 37, 88, 1537, 2564]"
code_n24_k12_cw3_075,validation,24,12,12,0.5,3,1466411174,"[1120, 152, 1792, 74, 1048, 1060, 386, 2816, 536, 69, 321, 1540, 1282, 2562, 1034, 521, 1089, 2192, 152, 2057, 3088, 336, 2096, 2320]"
code_n24_k12_cw3_076,train,24,12,12,0.5,3,1466411175,"[1284, 517, 100, 280, 193, 304, 448, 73, 2624, 2562, 1216, 896, 161, 100, 3080, 2053, 164, 50, 1090, 280, 2054, 552, 1048, 3328]"
code_n24_k12_cw3_077,train,24,12,12,0.5,3,1466411176,"[552, 290, 44, 134, 100, 138, 1544, 292, 49, 152, 262, 98, 352, 200, 280, 2066, 784, 2057, 2816, 2368, 2068, 21, 134, 1540]"
code_n24_k12_cw3_078,validation,24,12,12,0.5,3,1466411177,"[1036, 262, 3088, 76, 2084, 392, 1058, 1312, 1537, 274, 74, 336, 656, 224, 642, 530, 1600, 52, 1057, 2336, 548, 1057, 1096, 1096]"
code_n24_k12_cw3_079,train,24,12,12,0.5,3,1466411178,"[26, 42, 52, 70, 1048, 769, 2306, 1296, 1284, 133, 530, 41, 1036, 3088, 26, 81, 56, 2336, 2592, 1089, 2114, 536, 2184, 1792]"
code_n32_k16_cw3_000,train,32,16,16,0.5,3,1842614067,"[10241, 784, 1092, 17024, 20512, 8209, 16904, 7, 8706, 5122, 8720, 194, 16514, 32802, 1029, 262, 33808, 16642, 832, 16449, 41472, 2072, 32778, 4130, 8288, 385, 16514, 8449, 26624, 4136, 261, 176]"
code_n32_k16_cw3_001,validation,32,16,16,0.5,3,1842614068,"[57344, 32928, 36868, 32804, 10752, 2116, 88, 5632, 164, 261, 133, 1029, 6176, 648, 168, 2072, 656, 3088, 35328, 6656, 34304, 10496, 8202, 5632, 2816, 16898, 1552, 34824, 10248, 18433, 32960, 112]"
code_n32_k16_cw3_002,train,32,16,16,0.5,3,1842614069,"[10272, 4624, 328, 7, 2120, 32780, 10241, 448, 16513, 18464, 6400, 4099, 16387, 53248, 4612, 131, 146, 1281, 2060, 546, 33796, 10496, 2564, 9232, 18496, 552, 352, 515, 33796, 19, 34048, 5632]"
code_n32_k16_cw3_003,test,32,16,16,0.5,3,1842614070,"[324, 16420, 176, 8512, 8264, 388, 1552, 8450, 138, 12296, 2592, 1312, 4360, 49154, 2308, 4354, 10241, 522, 1072, 10244, 448, 521, 18688, 224, 1540, 4672, 518, 19, 9218, 36880, 36872, 20608]"
code_n32_k16_cw3_004,train,32,16,16,0.5,3,1842614071,"[8456, 769, 328, 16396, 88, 32774, 33088, 8736, 12289, 8209, 517, 2116, 36880, 16408, 16396, 138, 33040, 12416, 19, 776, 8260, 16417, 36896, 56, 832, 12289, 1600, 16389, 32864, 2192, 321, 224]"
code_n32_k16_cw3_005,validation,32,16,16,0.5,3,1842614072,"[8228, 548, 1064, 32802, 25600, 352, 8456, 49408, 1184, 8452, 40976, 2084, 8198, 4624, 262, 1154, 8288, 38912, 2057, 32808, 11, 2592, 16401, 16656, 40992, 193, 3076, 832, 16768, 16420, 8450, 1089]"
code_n32_k16_cw3_006,validation,32,16,16,0.5,3,1842614073,"[1027, 49280, 1034, 9220, 208, 36896, 2368, 88, 24832, 16420, 8288, 33296, 6160, 14, 546, 4105, 10272, 44, 2178, 3076, 8705, 2082, 32774, 32773, 17536, 8225, 2060, 34880, 530, 37376, 36866, 24704]"
code_n32_k16_cw3_007,validation,32,16,16,0.5,3,1842614074,"[16464, 4416, 4106, 36992, 16401, 33793, 8225, 8204, 5152, 16401, 10496, 16516, 8832, 37376, 50, 17024, 4610, 17416, 8336, 1044, 152, 148, 2624, 522, 416, 8464, 2180, 1092, 33808, 1408, 33344, 4161]"
code_n32_k16_cw3_008,test,32,16,16,0.5,3,1842614075,"[2306, 32912, 16480, 1184, 17409, 642, 2568, 20736, 40968, 2051, 18688, 137, 33288, 70, 16449, 67, 53248, 133, 8272, 4144, 20544, 36880, 592, 6152, 4116, 36896, 274, 26, 10248, 3088, 5128, 51200]"
code_n32_k16_cw3_009,train,32,16,16,0.5,3,1842614076,"[33284, 1552, 16528, 2561, 33056, 20992, 44, 35072, 32834, 41088, 32780, 32801, 161, 8210, 10256, 32808, 16402, 9232, 1282, 33028, 12290, 4256, 1042, 8464, 137, 12290, 131, 16704, 4736, 20512, 4108, 32808]"
code_n32_k16_cw3_010,validation,32,16,16,0.5,3,1842614077,"[43008, 2114, 2592, 8768, 33344, 34048, 6176, 1048, 8225, 17410, 6272, 16394, 548, 8720, 37888, 17024, 49154, 152, 9224, 196, 49160, 13312, 2128, 296, 1792, 6145, 8480, 1027, 4356, 2240, 33026, 2192]"
code_n32_k16_cw3_011,train,32,16,16,0.5,3,1842614078,"[34944, 2084, 4106, 1408, 20544, 276, 4672, 162, 4354, 145, 50, 16394, 24584, 28, 1034, 9472, 208, 9218, 8210, 17152, 8328, 16432, 176, 268, 2240, 33796, 21504, 8228, 137, 388, 4106, 36872]"
code_n32_k16_cw3_012,train,32,16,16,0.5,3,1842614079,"[1288, 644, 1064, 16464, 16898, 9280, 9344, 16450, 8322, 12290, 1408, 2084, 2624, 17410, 2564, 134, 148, 44, 5128, 2178, 33284, 33284, 32788, 26, 33296, 4106, 5152, 2308, 224, 32808, 37, 16432]"
code_n32_k16_cw3_013,validation,32,16,16,0.5,3,1842614080,"[8260, 16390, 69, 137, 19456, 4116, 49, 20496, 5632, 33281, 8212, 42, 388, 34048, 32897, 32792, 5128, 67, 14, 4192, 57344, 4609, 81, 35072, 16960, 16897, 49160, 33032, 17409, 4113, 24584, 41]"
code_n32_k16_cw3_014,train,32,16,16,0.5,3,1842614081,"[4384, 2051, 8452, 2053, 193, 16464, 2240, 7168, 8960, 10248, 17412, 577, 4353, 49154, 9217, 49216, 4099, 16904, 35, 20992, 49664, 16396, 8258, 208, 33282, 2368, 8768, 8264, 4616, 560, 8204, 33856]"
code_n32_k16_cw3_015,test,32,16,16,0.5,3,1842614082,"[10304, 4116, 16387, 33025, 268, 4099, 9472, 8321, 261, 20544, 22, 16396, 32785, 2432, 17536, 12544, 33796, 36865, 34304, 200, 2178, 10256, 16704, 3088, 265, 18560, 4132, 2054, 2177, 16642, 1042, 4256]"
code_n32_k16_cw3_016,validation,32,16,16,0.5,3,1842614083,"[17664, 1041, 2081, 8216, 4353, 6656, 9472, 32833, 3080, 32773, 2564, 20481, 37120, 18496, 8322, 24580, 1104, 4101, 2072, 35, 32773, 17920, 2082, 33794, 2114, 16516, 7168, 280, 32897, 21, 33312, 8576]"
code_n32_k16_cw3_017,train,32,16,16,0.5,3,1842614084,"[8328, 14336, 76, 16394, 32900, 20496, 38912, 1281, 49168, 2120, 17920, 41024, 17412, 1156, 1092, 36868, 5248, 34304, 84, 16644, 14336, 17409, 41088, 44, 4356, 32816, 145, 276, 152, 385, 1312, 34304]"
code_n32_k16_cw3_018,train,32,16,16,0.5,3,1842614085,"[10248, 800, 18464, 43008, 32848, 49160, 5376, 4288, 280, 5122, 648, 17024, 13312, 8832, 3136, 98, 8240, 152, 41216, 208, 12296, 36880, 1282, 9224, 1296, 32788, 12289, 8450, 8449, 18944, 32912, 32771]"
code_n32_k16_cw3_019,train,32,16,16,0.5,3,1842614086,"[10752, 49, 8272, 2144, 4162, 4228, 4225, 4114, 12304, 56, 98, 16514, 546, 17410, 32785, 2816, 49168, 16401, 10752, 49408, 16389, 4162, 2184, 40976, 88, 33794, 1048, 17416, 32780, 164, 2306, 13]"
code_n32_k16_cw3_020,validation,32,16,16,0.5,3,1842614087,"[28, 4144, 16928, 131, 24580, 2688, 34848, 10272, 32897, 2144, 548, 4624, 32897, 289, 7, 36928, 16897, 25, 8216, 17424, 32808, 8768, 2177, 32848, 552, 4354, 16389, 37120, 1057, 35328, 2568, 97]"
code_n32_k16_cw3_021,train,32,16,16,0.5,3,1842614088,"[40961, 776, 5122, 41984, 1216, 37888, 8198, 41088, 32840, 194, 592, 2308, 16420, 10752, 517, 6145, 1296, 32802, 1120, 2184, 6656, 2051, 16393, 33408, 164, 16401, 16928, 704, 34817, 2208, 8452, 1033]"
code_n32_k16_cw3_022,validation,32,16,16,0.5,3,1842614089,"[4225, 16404, 34817, 16576, 4609, 16520, 18448, 33288, 386, 1120, 57344, 32788, 536, 5376, 7168, 4136, 3074, 8324, 8258, 4256, 530, 67, 4240, 16528, 16393, 33282, 8209, 321, 33408, 13312, 5248, 641]"
code_n32_k16_cw3_023,train,32,16,16,0.5,3,1842614090,"[4130, 19, 416, 49664, 11, 131, 8576, 16452, 2432, 34880, 265, 8226, 4610, 32778, 32808, 33288, 8322, 800, 9728, 276, 4368, 16408, 2058, 32848, 21, 43008, 100, 16642, 4113, 560, 4609, 4228]"
code_n32_k16_cw3_024,validation,32,16,16,0.5,3,1842614091,"[32777, 16514, 16417, 4226, 2312, 2065, 9472, 2432, 776, 49160, 52, 2068, 18944, 4162, 2561, 2688, 16417, 32792, 8232, 194, 2312, 32898, 24577, 515, 16514, 4161, 4114, 328, 16648, 12320, 32788, 4136]"
code_n32_k16_cw3_025,test,32,16,16,0.5,3,1842614092,"[1312, 2561, 8264, 34817, 208, 352, 515, 8272, 32785, 11, 33032, 12304, 8264, 49, 3074, 2306, 18440, 4232, 24704, 112, 32848, 16642, 8197, 769, 16452, 37120, 104, 1284, 196, 2208, 896, 88]"
code_n32_k16_cw3_026,train,32,16,16,0.5,3,1842614093,"[1034, 8202, 32773, 9220, 8198, 530, 24832, 8736, 2624, 6656, 2144, 24640, 1544, 12352, 4612, 16516, 10752, 16396, 644, 4099, 896, 21504, 274, 8195, 6272, 5136, 32801, 1090, 265, 32834, 1120, 32960]"
code_n32_k16_cw3_027,validation,32,16,16,0.5,3,1842614094,"[21504, 6176, 18496, 1090, 37888, 517, 138, 33056, 98, 51200, 4416, 19456, 145, 8328, 385, 656, 1048, 32804, 4360, 8576, 67, 2054, 5632, 6146, 577, 9728, 6145, 2178, 6208, 224, 36868, 16418]"
