code_id,split,n,k,r,rate,column_weight,seed,columns
code_n32_k20_cw3_010,test,32,20,12,0.625,3,2280687609,"[1184, 2576, 88, 1060, 193, 69, 2240, 1064, 1168, 274, 97, 2178, 1057, 2065, 2308, 546, 2208, 648, 1281, 2624, 522, 1160, 2177, 392, 1600, 1048, 1538, 137, 259, 1312, 1600, 769]"
code_n32_k20_cw3_011,train,32,20,12,0.625,3,2280687610,"[3200, 1072, 704, 1288, 784, 196, 2144, 1092, 2305, 1537, 50, 280, 137, 1540, 322, 2184, 2068, 200, 194, 73, 1544, 800, 672, 2320, 194, 133, 1072, 261, 1154, 1281, 112, 648]"
code_n32_k20_cw3_012,train,32,20,12,0.625,3,2280687611,"[14, 131, 224, 1104, 1544, 832, 2051, 832, 98, 1154, 2120, 3076, 265, 1089, 2562, 2057, 1153, 265, 772, 2081, 518, 2562, 832, 1282, 517, 416, 67, 522, 13, 530, 42, 1030]"
code_n32_k20_cw3_013,test,32,20,12,0.625,3,2280687612,"[3076, 448, 82, 1064, 1538, 3584, 328, 2177, 1072, 176, 19, 518, 50, 770, 176, 2066, 448, 1344, 289, 2084, 41, 1120, 2120, 2178, 146, 336, 386, 146, 2053, 304, 76, 1044]"
code_n32_k20_cw3_014,validation,32,20,12,0.625,3,2280687613,"[1089, 2208, 268, 896, 41, 2113, 552, 1030, 1044, 2180, 112, 1042, 84, 336, 2308, 112, 2592, 518, 140, 3080, 134, 2305, 336, 1072, 1153, 776, 1092, 322, 1792, 832, 352, 1792]"
code_n32_k20_cw3_015,train,32,20,12,0.625,3,2280687614,"[2082, 1600, 545, 2624, 138, 164, 1057, 2564, 1160, 1408, 104, 772, 2177, 35, 324, 81, 2184, 448, 196, 76, 1184, 3584, 1544, 7, 772, 28, 276, 584, 134, 3584, 176, 3584]"
code_n32_k20_cw3_016,train,32,20,12,0.625,3,2280687615,"[3076, 1120, 1792, 280, 2564, 41, 896, 1042, 1282, 608, 2336, 2576, 2312, 548, 2081, 56, 112, 2096, 74, 152, 266, 38, 133, 1057, 25, 321, 49, 2057, 296, 1042, 518, 2320]"
code_n32_k20_cw3_017,train,32,20,12,0.625,3,2280687616,"[273, 1120, 1072, 152, 2320, 642, 76, 2312, 1041, 26, 261, 776, 1168, 2312, 2432, 50, 296, 1089, 1216, 67, 2592, 536, 1552, 536, 552, 44, 296, 1153, 38, 35, 1538, 49]"
code_n32_k20_cw3_018,train,32,20,12,0.625,3,2280687617,"[200, 112, 1552, 194, 2058, 193, 2120, 304, 704, 1092, 518, 1027, 1544, 1538, 289, 2120, 577, 3328, 3076, 3328, 69, 2082, 2088, 145, 2180, 1792, 1092, 273, 3080, 776, 416, 1092]"
code_n32_k20_cw3_019,validation,32,20,12,0.625,3,2280687618,"[41, 2688, 784, 290, 2128, 521, 2144, 328, 276, 176, 578, 265, 2184, 1090, 112, 2320, 524, 200, 1664, 608, 352, 13, 2113, 37, 416, 770, 2060, 2144, 2066, 1029, 261, 1090]"
code_n32_k20_cw3_020,train,32,20,12,0.625,3,2280687619,"[1156, 545, 49, 3074, 152, 200, 41, 656, 2816, 56, 140, 161, 97, 1120, 522, 1048, 2058, 3076, 70, 772, 336, 2568, 84, 97, 2564, 22, 14, 304, 2066, 416, 515, 642]"
code_n32_k20_cw3_021,train,32,20,12,0.625,3,2280687620,"[44, 642, 1041, 224, 644, 74, 38, 2624, 524, 2065, 208, 560, 7, 644, 546, 1284, 1104, 1058, 2082, 1408, 577, 224, 2088, 1060, 416, 2128, 385, 545, 38, 3584, 1089, 521]"
code_n32_k20_cw3_022,train,32,20,12,0.625,3,2280687621,"[324, 772, 2305, 3076, 2561, 2306, 2066, 1408, 2096, 324, 2178, 2177, 642, 3328, 1029, 386, 352, 296, 2060, 1044, 162, 2144, 1060, 1041, 2576, 1344, 290, 22, 448, 2624, 1538, 35]"
code_n32_k20_cw3_023,test,32,20,12,0.625,3,2280687622,"[1284, 35, 2120, 324, 104, 1120, 69, 1344, 769, 73, 70, 1312, 1544, 67, 1120, 67, 832, 1281, 1168, 3136, 2336, 3328, 2312, 517, 3200, 388, 67, 26, 280, 1036, 2065, 1156]"
code_n32_k20_cw3_024,train,32,20,12,0.625,3,2280687623,"[2088, 530, 2068, 2065, 832, 148, 50, 88, 146, 1600, 200, 536, 1538, 74, 69, 1160, 2065, 1064, 896, 148, 592, 304, 536, 2576, 770, 2178, 448, 1153, 140, 133, 1153, 656]"
code_n32_k20_cw3_025,train,32,20,12,0.625,3,2280687624,"[1092, 2240, 2592, 1154, 1060, 521, 1044, 1160, 2624, 134, 641, 3328, 548, 1034, 2096, 2177, 200, 546, 145, 196, 2053, 38, 2562, 2312, 2054, 832, 800, 2177, 552, 7, 164, 2562]"
code_n32_k20_cw3_026,validation,32,20,12,0.625,3,2280687625,"[88, 1664, 44, 2084, 536, 517, 517, 3073, 641, 1216, 1036, 530, 168, 1184, 98, 2057, 1060, 1092, 2592, 2562, 37, 2624, 1030, 268, 112, 2068, 1312, 304, 265, 52, 529, 74]"
code_n32_k20_cw3_027,test,32,20,12,0.625,3,2280687626,"[530, 1540, 2082, 3088, 208, 19, 2082, 521, 1029, 2816, 2177, 2057, 2178, 2066, 1552, 2054, 642, 2562, 274, 81, 134, 1537, 642, 1160, 1057, 322, 2576, 84, 3088, 98, 2128, 1029]"
code_n32_k20_cw3_028,test,32,20,12,0.625,3,2280687627,"[1154, 578, 1168, 1029, 517, 548, 13, 1540, 19, 1120, 546, 672, 2192, 261, 262, 2114, 1120, 1042, 1281, 2084, 2084, 1154, 56, 13, 2178, 704, 2072, 352, 161, 1312, 35, 290]"
code_n32_k20_cw3_029,train,32,20,12,0.625,3,2280687628,"[704, 1540, 145, 81, 672, 672, 386, 2178, 145, 2084, 1168, 2576, 69, 289, 262, 2113, 1664, 2320, 289, 1027, 152, 82, 580, 1288, 1042, 1042, 2084, 168, 552, 194, 1036, 28]"
code_n32_k20_cw3_030,train,32,20,12,0.625,3,2280687629,"[2576, 1544, 22, 532, 2144, 2060, 81, 770, 392, 3080, 2128, 1344, 1036, 324, 1060, 41, 770, 1156, 800, 1104, 1296, 296, 770, 2208, 536, 1537, 3104, 545, 578, 641, 1664, 1027]"
code_n32_k20_cw3_031,validation,32,20,12,0.625,3,2280687630,"[2144, 2177, 104, 1030, 276, 1288, 146, 145, 164, 2688, 162, 145, 2144, 19, 772, 289, 148, 2320, 104, 324, 49, 1092, 3080, 772, 2053, 560, 42, 1568, 268, 37, 148, 98]"
code_n32_k20_cw3_032,test,32,20,12,0.625,3,2280687631,"[2178, 2068, 2432, 328, 1096, 266, 2562, 112, 2066, 328, 50, 1058, 146, 1184, 1408, 2624, 1030, 2208, 2576, 268, 193, 1033, 3073, 98, 2561, 336, 1664, 134, 2305, 259, 200, 1664]"
code_n32_k20_cw3_033,train,32,20,12,0.625,3,2280687632,"[1027, 52, 1034, 386, 1312, 1092, 536, 1538, 3088, 112, 161, 2177, 545, 1057, 161, 400, 1036, 44, 518, 545, 2368, 328, 328, 193, 224, 1184, 530, 200, 800, 515, 2114, 164]"
code_n32_k20_cw3_034,test,32,20,12,0.625,3,2280687633,"[100, 131, 2088, 2057, 416, 26, 296, 193, 2084, 146, 608, 274, 518, 290, 1312, 280, 352, 1048, 3073, 3073, 416, 42, 1344, 2128, 138, 1600, 1544, 2564, 1060, 2180, 140, 131]"
code_n32_k20_cw3_035,train,32,20,12,0.625,3,2280687634,"[1036, 2177, 448, 1540, 2057, 2060, 608, 13, 578, 2068, 388, 3073, 552, 2320, 1096, 1041, 2120, 73, 38, 2114, 1154, 2624, 800, 134, 56, 276, 2116, 2060, 896, 2576, 162, 1538]"
code_n32_k20_cw3_036,test,32,20,12,0.625,3,2280687635,"[28, 112, 552, 44, 2576, 1034, 2564, 1288, 164, 3073, 1282, 82, 2088, 416, 26, 2113, 1184, 524, 560, 704, 784, 140, 37, 2116, 2184, 578, 2096, 88, 11, 1664, 2816, 2305]"
code_n32_k20_cw3_037,train,32,20,12,0.625,3,2280687636,"[1027, 552, 44, 1092, 322, 1538, 266, 259, 67, 1042, 832, 274, 82, 1027, 672, 81, 328, 56, 2312, 38, 2561, 112, 448, 1072, 2178, 88, 200, 1042, 2564, 224, 3088, 1537]"
code_n32_k20_cw3_038,validation,32,20,12,0.625,3,2280687637,"[41, 3088, 1029, 1064, 3074, 1537, 2688, 1058, 1027, 2060, 3584, 261, 1029, 164, 176, 56, 2054, 521, 641, 1282, 1064, 608, 2432, 1538, 164, 560, 88, 2180, 2120, 2320, 1104, 73]"
code_n32_k20_cw3_039,train,32,20,12,0.625,3,2280687638,"[1027, 266, 515, 162, 14, 648, 262, 2306, 1600, 196, 524, 3080, 1544, 386, 392, 200, 1184, 1600, 1544, 38, 81, 2208, 2576, 2816, 648, 608, 274, 642, 2561, 19, 168, 2306]"
code_n32_k20_cw3_040,test,32,20,12,0.625,3,2280687639,"[2177, 1160, 3200, 1058, 546, 1120, 292, 289, 261, 392, 322, 3076, 2308, 2065, 261, 2057, 296, 3200, 104, 262, 3104, 592, 328, 1090, 386, 42, 2057, 1060, 70, 2368, 1034, 648]"
code_n32_k20_cw3_041,test,32,20,12,0.625,3,2280687640,"[1090, 13, 13, 2113, 800, 1160, 3074, 97, 1072, 1540, 1058, 641, 1216, 112, 19, 56, 3080, 1281, 896, 268, 289, 176, 1296, 517, 1090, 521, 70, 1312, 1096, 2688, 2057, 2053]"
code_n32_k20_cw3_042,train,32,20,12,0.625,3,2280687641,"[2053, 28, 1060, 546, 578, 322, 2180, 3328, 176, 1041, 1041, 296, 74, 648, 194, 290, 82, 1060, 322, 584, 3074, 2068, 644, 42, 2065, 274, 552, 2240, 385, 1033, 152, 280]"
code_n32_k20_cw3_043,test,32,20,12,0.625,3,2280687642,"[2096, 1168, 416, 2564, 524, 1041, 70, 1664, 529, 800, 1408, 140, 1664, 1168, 137, 19, 2240, 2312, 41, 2368, 194, 328, 262, 2192, 268, 98, 140, 584, 148, 529, 196, 1312]"
code_n32_k20_cw3_044,test,32,20,12,0.625,3,2280687643,"[70, 1057, 577, 138, 641, 49, 259, 3088, 2368, 2072, 515, 261, 529, 524, 276, 1153, 3584, 289, 3584, 161, 644, 280, 2053, 1664, 3073, 392, 265, 324, 517, 289, 388, 2051]"
code_n32_k20_cw3_045,train,32,20,12,0.625,3,2280687644,"[2053, 1153, 70, 2057, 546, 292, 81, 1041, 2576, 1168, 352, 644, 273, 42, 137, 3200, 776, 1288, 592, 2082, 81, 98, 7, 1057, 176, 268, 560, 28, 2128, 2066, 290, 2306]"
code_n32_k20_cw3_046,train,32,20,12,0.625,3,2280687645,"[138, 3074, 259, 517, 545, 104, 37, 148, 289, 2177, 35, 530, 2208, 268, 42, 448, 704, 1036, 704, 1034, 265, 193, 268, 517, 74, 67, 1537, 21, 276, 321, 37, 2240]"
code_n32_k20_cw3_047,train,32,20,12,0.625,3,2280687646,"[1538, 1792, 1154, 2576, 22, 19, 770, 138, 2053, 1034, 259, 2066, 1036, 3136, 196, 2120, 2072, 140, 321, 896, 2116, 2096, 2564, 1041, 1153, 162, 2336, 2312, 3080, 577, 704, 324]"
code_n32_k20_cw3_048,validation,32,20,12,0.625,3,2280687647,"[530, 1090, 11, 145, 530, 1168, 259, 98, 3080, 2561, 2057, 140, 416, 73, 784, 35, 2561, 1216, 280, 336, 2576, 97, 1096, 37, 1344, 1029, 2065, 133, 152, 2240, 2312, 81]"
code_n32_k20_cw3_049,train,32,20,12,0.625,3,2280687648,"[1552, 1281, 69, 224, 7, 1036, 1034, 26, 3076, 2116, 2208, 2306, 416, 3328, 524, 2113, 1096, 521, 274, 52, 416, 1540, 266, 608, 2120, 648, 88, 2592, 2088, 1092, 656, 522]"
code_n32_k20_cw3_050,train,32,20,12,0.625,3,2280687649,"[1568, 262, 552, 2816, 74, 1600, 261, 1544, 1344, 592, 2144, 448, 321, 2081, 1288, 656, 134, 644, 194, 138, 584, 2116, 22, 530, 261, 1160, 1344, 162, 152, 280, 1538, 1288]"
code_n32_k20_cw3_051,train,32,20,12,0.625,3,2280687650,"[552, 521, 2088, 672, 168, 44, 392, 14, 524, 1281, 1058, 2072, 2096, 145, 84, 21, 289, 1030, 1036, 76, 1216, 644, 131, 560, 324, 2116, 44, 290, 416, 518, 1600, 328]"
code_n32_k20_cw3_052,train,32,20,12,0.625,3,2280687651,"[1048, 1288, 704, 2688, 321, 196, 1153, 28, 208, 336, 642, 84, 521, 25, 2816, 145, 400, 580, 3328, 1284, 2240, 2180, 11, 1057, 1104, 2240, 656, 224, 448, 1090, 2051, 1160]"
code_n32_k20_cw3_053,train,32,20,12,0.625,3,2280687652,"[584, 3076, 1096, 3080, 2368, 672, 98, 67, 259, 140, 1044, 148, 1104, 1057, 1104, 1296, 832, 672, 44, 2066, 1600, 1027, 1044, 352, 385, 1216, 1344, 1540, 517, 152, 1048, 592]"
code_n32_k20_cw3_054,train,32,20,12,0.625,3,2280687653,"[1090, 1030, 2688, 1036, 448, 162, 3104, 2564, 1057, 770, 274, 656, 548, 1544, 266, 2308, 152, 138, 524, 1184, 56, 1027, 536, 268, 522, 1296, 1537, 2312, 193, 704, 273, 265]"
code_n32_k20_cw3_055,validation,32,20,12,0.625,3,2280687654,"[832, 138, 290, 152, 262, 2084, 1568, 2072, 44, 3328, 1312, 1792, 2180, 592, 76, 1552, 69, 84, 3328, 44, 7, 532, 2562, 2432, 2312, 518, 100, 1042, 400, 84, 560, 19]"
code_n32_k20_cw3_056,test,32,20,12,0.625,3,2280687655,"[321, 546, 145, 322, 536, 2053, 578, 1153, 2051, 641, 274, 1537, 176, 770, 328, 67, 1092, 289, 530, 289, 41, 81, 1153, 522, 2336, 584, 548, 146, 336, 161, 648, 1600]"
code_n32_k20_cw3_057,test,32,20,12,0.625,3,2280687656,"[1552, 28, 69, 208, 2096, 2114, 2308, 1282, 2177, 2564, 532, 2072, 2114, 1538, 2180, 38, 168, 2568, 1041, 2144, 152, 1027, 1154, 1042, 290, 22, 3074, 385, 530, 140, 648, 2432]"
code_n32_k20_cw3_058,test,32,20,12,0.625,3,2280687657,"[2184, 832, 11, 88, 13, 196, 22, 2116, 41, 3088, 268, 644, 1033, 552, 321, 517, 1064, 2120, 2113, 100, 784, 265, 1042, 324, 1664, 2058, 770, 1092, 140, 2576, 35, 14]"
code_n32_k20_cw3_059,train,32,20,12,0.625,3,2280687658,"[22, 2081, 800, 1156, 2178, 84, 2312, 2568, 1600, 1064, 656, 2057, 769, 2564, 273, 2178, 536, 2240, 176, 3200, 2208, 1568, 104, 1104, 22, 2312, 2178, 112, 1408, 776, 84, 2113]"
code_n32_k20_cw3_060,train,32,20,12,0.625,3,2280687659,"[1104, 70, 772, 578, 3328, 162, 784, 100, 1064, 1120, 14, 1154, 2084, 112, 1058, 3136, 1216, 176, 1156, 322, 641, 164, 2561, 1030, 521, 648, 2368, 69, 2568, 134, 1168, 41]"
code_n32_k20_cw3_061,train,32,20,12,0.625,3,2280687660,"[1034, 2060, 112, 560, 38, 1344, 641, 2084, 140, 3073, 1552, 11, 2432, 1064, 265, 168, 1184, 2082, 2178, 148, 2816, 3584, 69, 580, 776, 3104, 642, 22, 3073, 518, 1120, 3076]"
code_n32_k20_cw3_062,train,32,20,12,0.625,3,2280687661,"[577, 648, 145, 2240, 2128, 42, 2068, 2120, 25, 289, 532, 2081, 2561, 1216, 3328, 1296, 1104, 265, 1184, 1029, 296, 1092, 145, 1296, 35, 1089, 770, 2576, 324, 385, 2184, 1154]"
code_n32_k20_cw3_063,train,32,20,12,0.625,3,2280687662,"[2114, 321, 3080, 112, 296, 1538, 296, 2053, 545, 2240, 2180, 2144, 22, 896, 266, 832, 1033, 896, 2066, 140, 3136, 2066, 82, 3584, 1030, 641, 672, 265, 2336, 145, 328, 2564]"
code_n32_k20_cw3_064,train,32,20,12,0.625,3,2280687663,"[1033, 196, 137, 261, 552, 2057, 76, 2114, 56, 1153, 81, 292, 584, 1034, 388, 2178, 644, 262, 2082, 13, 42, 578, 138, 44, 208, 2432, 1156, 22, 134, 2114, 44, 82]"
code_n32_k20_cw3_065,test,32,20,12,0.625,3,2280687664,"[162, 2053, 42, 1216, 44, 140, 276, 2320, 1160, 37, 22, 2562, 3073, 1033, 324, 580, 522, 1664, 273, 7, 580, 100, 3584, 168, 2060, 2128, 3073, 1048, 148, 148, 642, 25]"
code_n32_k20_cw3_066,train,32,20,12,0.625,3,2280687665,"[1537, 133, 1064, 1058, 146, 672, 1048, 162, 194, 3076, 545, 13, 2178, 26, 1104, 521, 392, 274, 2592, 164, 2688, 152, 1044, 388, 1057, 2178, 2308, 76, 522, 70, 152, 642]"
code_n32_k20_cw3_067,train,32,20,12,0.625,3,2280687666,"[2184, 1064, 1288, 522, 776, 2128, 3136, 1029, 2336, 259, 336, 1600, 2081, 352, 2180, 304, 1072, 2072, 98, 28, 133, 266, 112, 2624, 224, 1042, 546, 322, 2336, 1044, 137, 2057]"
code_n32_k20_cw3_068,train,32,20,12,0.625,3,2280687667,"[296, 560, 648, 1296, 1072, 1120, 1312, 352, 1048, 1058, 3200, 1090, 577, 3584, 112, 1048, 1216, 289, 1664, 386, 1090, 138, 2113, 784, 580, 524, 1154, 42, 530, 131, 2120, 2561]"
code_n32_k20_cw3_069,train,32,20,12,0.625,3,2280687668,"[1060, 140, 1154, 518, 3080, 2568, 292, 84, 1057, 44, 784, 1544, 2240, 1154, 2184, 769, 580, 296, 3136, 133, 770, 328, 2312, 644, 545, 2084, 176, 560, 97, 1048, 56, 517]"
code_n32_k20_cw3_070,validation,32,20,12,0.625,3,2280687669,"[2306, 2562, 1216, 194, 1216, 3136, 148, 1216, 1568, 28, 146, 608, 52, 76, 321, 1284, 784, 2065, 641, 112, 2128, 2308, 1058, 3088, 1216, 276, 896, 56, 168, 1288, 2816, 289]"
code_n32_k20_cw3_071,validation,32,20,12,0.625,3,2280687670,"[44, 37, 648, 112, 2114, 98, 1540, 529, 81, 50, 896, 1184, 104, 1064, 2562, 19, 2184, 3080, 1029, 3080, 208, 1538, 1104, 2240, 74, 2088, 49, 521, 2051, 145, 2113, 193]"
code_n32_k20_cw3_072,train,32,20,12,0.625,3,2280687671,"[416, 529, 2114, 536, 2306, 262, 2592, 532, 2816, 592, 13, 268, 656, 400, 1282, 134, 1057, 776, 3328, 1048, 529, 25, 76, 22, 2144, 1296, 1042, 769, 644, 1030, 3088, 2120]"
code_n32_k20_cw3_073,train,32,20,12,0.625,3,2280687672,"[259, 49, 41, 134, 2096, 1104, 1064, 1042, 50, 416, 44, 1090, 131, 1568, 1600, 3076, 162, 832, 1153, 290, 2066, 1044, 168, 14, 131, 1216, 522, 336, 2066, 641, 3074, 2624]"
code_n32_k20_cw3_074,train,32,20,12,0.625,3,2280687673,"[1282, 1312, 280, 772, 322, 273, 2066, 145, 193, 578, 2068, 162, 672, 1029, 273, 2051, 3136, 2072, 1058, 138, 44, 1282, 2068, 2051, 322, 1168, 164, 577, 336, 2576, 578, 2592]"
code_n32_k20_cw3_075,validation,32,20,12,0.625,3,2280687674,"[208, 26, 2114, 2114, 148, 656, 1041, 208, 2116, 1792, 548, 304, 2312, 1041, 41, 1089, 2192, 776, 2066, 289, 3584, 193, 832, 2113, 280, 648, 1104, 2096, 1600, 3136, 261, 2113]"
code_n32_k20_cw3_076,train,32,20,12,0.625,3,2280687675,"[1057, 289, 69, 266, 580, 304, 1041, 2336, 1036, 1296, 1036, 41, 1284, 1041, 224, 2561, 2051, 2561, 656, 200, 522, 322, 1033, 1284, 322, 1544, 44, 784, 1156, 1154, 1344, 100]"
code_n32_k20_cw3_077,train,32,20,12,0.625,3,2280687676,"[1153, 2053, 97, 580, 266, 2562, 552, 1344, 290, 11, 1042, 578, 52, 146, 2178, 1042, 896, 530, 3136, 1027, 2116, 50, 70, 152, 1538, 1057, 648, 648, 2592, 1089, 1544, 274]"
code_n32_k20_cw3_078,validation,32,20,12,0.625,3,2280687677,"[784, 2184, 2072, 644, 1029, 2564, 2081, 1041, 1160, 552, 545, 608, 1216, 2688, 28, 1568, 2576, 529, 1029, 140, 52, 104, 44, 2065, 2312, 321, 2192, 1168, 148, 290, 524, 641]"
code_n32_k20_cw3_079,train,32,20,12,0.625,3,2280687678,"[274, 1540, 145, 261, 44, 56, 1568, 584, 196, 2568, 3076, 592, 2180, 2688, 3088, 2081, 265, 98, 1156, 1027, 388, 193, 2568, 104, 273, 304, 648, 2051, 22, 168, 152, 38]"
code_n32_k20_cw3_080,train,32,20,12,0.625,3,2280687679,"[385, 580, 1036, 1664, 642, 3584, 644, 2051, 770, 641, 2144, 608, 1089, 1044, 200, 2568, 2060, 304, 3584, 2178, 2116, 515, 98, 546, 84, 41, 11, 224, 276, 784, 2816, 81]"
code_n32_k20_cw3_081,train,32,20,12,0.625,3,2280687680,"[2816, 259, 2081, 769, 522, 2096, 3073, 22, 770, 1312, 1281, 1552, 2082, 1408, 268, 580, 152, 26, 133, 1089, 224, 1090, 1042, 518, 194, 641, 1664, 261, 648, 304, 1153, 168]"
code_n32_k20_cw3_082,train,32,20,12,0.625,3,2280687681,"[1030, 518, 416, 2082, 112, 577, 280, 262, 3080, 2053, 164, 2120, 161, 2096, 21, 273, 800, 1552, 1090, 134, 3104, 2066, 224, 1282, 2336, 2320, 772, 112, 2561, 3328, 1044, 2305]"
code_n32_k20_cw3_083,test,32,20,12,0.625,3,2280687682,"[322, 2053, 448, 2051, 208, 2432, 70, 28, 1792, 529, 2072, 274, 81, 290, 42, 208, 146, 532, 608, 532, 1600, 292, 416, 22, 1092, 2057, 35, 208, 70, 2312, 1282, 3080]"
code_n32_k20_cw3_084,test,32,20,12,0.625,3,2280687683,"[352, 2180, 545, 2060, 100, 196, 261, 2432, 3076, 25, 1042, 1057, 88, 273, 7, 324, 2082, 2240, 52, 524, 1282, 2192, 2624, 776, 518, 69, 2180, 21, 42, 1344, 152, 1057]"
code_n32_k20_cw3_085,train,32,20,12,0.625,3,2280687684,"[800, 37, 200, 26, 67, 289, 208, 50, 386, 648, 42, 392, 137, 1048, 145, 2178, 67, 1288, 1048, 3074, 1282, 268, 1792, 41, 517, 522, 2306, 1288, 2082, 2306, 2568, 261]"
code_n32_k20_cw3_086,validation,32,20,12,0.625,3,2280687685,"[1036, 280, 82, 296, 97, 2178, 1041, 261, 560, 1027, 2568, 644, 352, 1281, 145, 577, 2114, 1538, 392, 656, 2561, 2432, 416, 224, 580, 196, 2305, 2053, 3074, 274, 896, 2065]"
code_n32_k20_cw3_087,train,32,20,12,0.625,3,2280687686,"[1296, 194, 67, 97, 2081, 2208, 648, 1568, 1312, 2816, 2306, 26, 322, 608, 28, 1030, 2066, 82, 1033, 1156, 518, 2568, 56, 74, 3073, 328, 1568, 2178, 2568, 3200, 517, 1029]"
code_n32_k20_cw3_088,train,32,20,12,0.625,3,2280687687,"[56, 148, 3584, 2053, 517, 642, 196, 2066, 28, 104, 772, 644, 1060, 328, 2192, 35, 1184, 2082, 100, 530, 328, 784, 74, 3088, 3136, 88, 133, 19, 2306, 2051, 1540, 67]"
code_n32_k20_cw3_089,validation,32,20,12,0.625,3,2280687688,"[162, 1284, 1029, 1027, 1027, 536, 2051, 49, 196, 2561, 1284, 1057, 22, 2084, 2054, 2144, 704, 352, 328, 152, 2624, 2336, 641, 1282, 1029, 448, 276, 515, 2240, 2082, 304, 2336]"
code_n32_k20_cw3_090,train,32,20,12,0.625,3,2280687689,"[1154, 1060, 73, 1036, 82, 321, 52, 1160, 2096, 3104, 146, 3088, 268, 200, 1540, 577, 19, 276, 2192, 164, 104, 545, 84, 1156, 1096, 7, 268, 385, 2240, 81, 2084, 296]"
code_n32_k20_cw3_091,validation,32,20,12,0.625,3,2280687690,"[208, 1090, 2576, 1089, 522, 3104, 2192, 3200, 2308, 52, 1058, 2114, 2306, 138, 2072, 3076, 524, 2084, 69, 2184, 2312, 1104, 644, 536, 2051, 2562, 138, 1042, 28, 137, 25, 1537]"
code_n32_k20_cw3_092,train,32,20,12,0.625,3,2280687691,"[1042, 322, 37, 2320, 70, 1044, 292, 2368, 21, 400, 2084, 274, 2561, 641, 2177, 262, 134, 770, 1048, 134, 1282, 769, 49, 81, 2564, 1092, 1057, 1044, 2072, 22, 98, 1552]"
code_n32_k20_cw3_093,train,32,20,12,0.625,3,2280687692,"[518, 336, 259, 145, 515, 1282, 1064, 26, 70, 1288, 2057, 194, 2308, 769, 97, 2060, 276, 529, 776, 1027, 304, 26, 1042, 42, 22, 1538, 546, 1034, 386, 161, 522, 1288]"
