code_id,split,n,k,r,rate,column_weight,seed,columns
code_n24_k12_cw3_022,test,24,12,12,0.5,3,1296667813,"[1030, 592, 1282, 1154, 776, 1281, 518, 100, 2432, 296, 70, 1156, 2177, 193, 530, 70, 296, 304, 1064, 2306, 2592, 2068, 38, 98]"
code_n24_k12_cw3_023,validation,24,12,12,0.5,3,1296667814,"[73, 1153, 3584, 292, 2113, 22, 152, 3328, 276, 2058, 100, 832, 2057, 770, 530, 2178, 776, 1540, 3328, 131, 2305, 224, 577, 3073]"
code_n24_k12_cw3_024,validation,24,12,12,0.5,3,1296667815,"[1540, 1104, 42, 772, 88, 7, 1540, 2068, 545, 268, 1072, 292, 770, 524, 321, 208, 42, 545, 81, 1104, 1153, 100, 196, 1792]"
code_n24_k12_cw3_025,train,24,12,12,0.5,3,1296667816,"[3073, 137, 289, 672, 3200, 49, 1072, 2320, 1568, 1296, 145, 2592, 193, 2053, 2065, 2564, 2564, 1540, 769, 140, 2368, 276, 515, 280]"
code_n24_k12_cw3_026,validation,24,12,12,0.5,3,1296667817,"[145, 772, 112, 2624, 1281, 289, 552, 2114, 168, 2068, 138, 2177, 1027, 1216, 2128, 88, 1153, 3584, 2058, 2306, 400, 70, 2305, 1036]"
code_n24_k12_cw3_027,validation,24,12,12,0.5,3,1296667818,"[648, 3080, 642, 2816, 2096, 259, 146, 1216, 193, 1540, 642, 2084, 304, 22, 1044, 140, 2177, 196, 2320, 208, 2688, 26, 137, 2057]"
code_n24_k12_cw3_028,test,24,12,12,0.5,3,1296667819,"[262, 14, 1120, 1154, 386, 26, 560, 84, 2177, 385, 2066, 1027, 2088, 530, 2180, 2177, 328, 81, 25, 2072, 2306, 1792, 656, 41]"
code_n24_k12_cw3_029,validation,24,12,12,0.5,3,1296667820,"[145, 1057, 50, 2065, 2561, 2208, 67, 1281, 1538, 2432, 164, 2084, 2305, 7, 52, 1036, 22, 560, 3074, 784, 28, 74, 772, 592]"
code_n24_k12_cw3_030,train,24,12,12,0.5,3,1296667821,"[1072, 321, 296, 273, 1057, 2144, 161, 1296, 704, 644, 276, 268, 262, 224, 322, 2816, 515, 321, 2058, 265, 70, 3088, 1089, 2306]"
code_n24_k12_cw3_031,test,24,12,12,0.5,3,1296667822,"[386, 19, 176, 548, 518, 2177, 104, 70, 1154, 161, 52, 2066, 2336, 1064, 273, 1092, 193, 1029, 164, 1034, 3136, 2113, 580, 42]"
code_n24_k12_cw3_032,train,24,12,12,0.5,3,1296667823,"[1072, 274, 138, 1153, 1089, 2208, 644, 524, 448, 2192, 560, 1096, 196, 137, 2082, 81, 545, 161, 648, 1058, 290, 1090, 672, 259]"
code_n24_k12_cw3_033,train,24,12,12,0.5,3,1296667824,"[37, 1027, 2114, 2432, 577, 2051, 1058, 2096, 800, 162, 1030, 1072, 2082, 2368, 2368, 2113, 2057, 11, 35, 1060, 1033, 1344, 2060, 44]"
code_n24_k12_cw3_034,validation,24,12,12,0.5,3,1296667825,"[152, 2184, 262, 800, 1048, 416, 276, 521, 26, 2306, 304, 2312, 2320, 268, 304, 2432, 328, 770, 3136, 73, 608, 296, 1537, 1048]"
code_n24_k12_cw3_035,validation,24,12,12,0.5,3,1296667826,"[26, 1281, 1281, 1120, 1344, 137, 521, 322, 104, 3328, 546, 265, 560, 70, 50, 2564, 2084, 392, 580, 11, 52, 2336, 1568, 2082]"
code_n24_k12_cw3_036,test,24,12,12,0.5,3,1296667827,"[1060, 1096, 1034, 328, 1153, 386, 1057, 3080, 2184, 392, 2082, 1288, 2184, 2072, 97, 82, 1089, 259, 416, 2096, 161, 2688, 1104, 2208]"
code_n24_k12_cw3_037,train,24,12,12,0.5,3,1296667828,"[388, 545, 2053, 545, 2053, 140, 133, 134, 138, 148, 352, 7, 530, 14, 276, 1184, 2177, 770, 2058, 2082, 14, 261, 3104, 37]"
code_n24_k12_cw3_038,train,24,12,12,0.5,3,1296667829,"[2060, 37, 3088, 1072, 41, 776, 2060, 2564, 2432, 2084, 1281, 100, 35, 672, 648, 1568, 772, 2336, 2184, 1216, 784, 104, 148, 133]"
code_n24_k12_cw3_039,train,24,12,12,0.5,3,1296667830,"[648, 776, 265, 164, 1600, 1030, 289, 290, 1296, 1282, 98, 259, 560, 1537, 522, 292, 133, 2561, 296, 772, 261, 2060, 2177, 289]"
code_n32_k16_cw3_000,train,32,16,16,0.5,3,1672870759,"[266, 4640, 273, 41216, 32788, 5122, 8576, 162, 6656, 5152, 20608, 672, 42, 8201, 88, 552, 2084, 2081, 49664, 336, 41472, 6160, 524, 49, 16456, 642, 1792, 24640, 290, 33088, 12416, 57344]"
code_n32_k16_cw3_001,train,32,16,16,0.5,3,1672870760,"[13, 4168, 16576, 529, 4226, 32840, 8232, 24584, 1664, 16417, 3073, 4864, 208, 8832, 49154, 57344, 5376, 67, 20484, 33408, 22528, 16704, 2114, 12544, 448, 21504, 32848, 33032, 8832, 16390, 3088, 8352]"
code_n32_k16_cw3_002,train,32,16,16,0.5,3,1672870761,"[32900, 16456, 57344, 16404, 1064, 16656, 4240, 17409, 137, 32801, 2113, 33026, 12352, 16450, 16456, 1092, 7, 262, 36928, 304, 18496, 8705, 16389, 74, 32780, 16648, 8352, 261, 16898, 16387, 35, 49168]"
code_n32_k16_cw3_003,train,32,16,16,0.5,3,1672870762,"[16644, 1281, 392, 24608, 32848, 8257, 4116, 33028, 1154, 33088, 6160, 8464, 2066, 9224, 2576, 32808, 8832, 1036, 73, 18944, 16576, 1540, 17920, 1027, 772, 49184, 25600, 7168, 49664, 2180, 4129, 16393]"
code_n32_k16_cw3_004,train,32,16,16,0.5,3,1672870763,"[3073, 22528, 8832, 16456, 6148, 17409, 8768, 8216, 145, 49156, 16401, 16402, 2113, 16656, 32912, 4288, 532, 33296, 1057, 4144, 9218, 32834, 24578, 2816, 5121, 4624, 2058, 322, 20488, 17412, 529, 33152]"
code_n32_k16_cw3_005,train,32,16,16,0.5,3,1672870764,"[37, 1044, 44, 70, 4120, 17440, 70, 28672, 42, 40976, 16456, 2432, 16544, 16514, 274, 81, 33800, 1184, 16387, 100, 10368, 1096, 22528, 208, 33856, 24580, 33856, 40968, 12296, 552, 152, 17664]"
code_n32_k16_cw3_006,test,32,16,16,0.5,3,1672870765,"[162, 49184, 8201, 49408, 1089, 1160, 4624, 8201, 4108, 140, 2564, 296, 2240, 33856, 8705, 33312, 3074, 25, 34820, 1288, 2564, 4161, 36928, 49664, 17410, 40976, 8321, 33800, 14, 1184, 32792, 32840]"
code_n32_k16_cw3_007,train,32,16,16,0.5,3,1672870766,"[832, 208, 70, 8209, 76, 18944, 2576, 2561, 49154, 448, 12290, 33056, 24608, 56, 22, 8272, 532, 10496, 290, 21504, 12289, 33040, 4240, 2576, 292, 1408, 8216, 8352, 8202, 33026, 12320, 1058]"
code_n32_k16_cw3_008,train,32,16,16,0.5,3,1672870767,"[8195, 2057, 8225, 1537, 33056, 33408, 1029, 74, 8449, 35072, 16513, 4176, 2082, 11, 32904, 4102, 22528, 832, 386, 16424, 392, 16480, 8232, 8240, 16528, 17410, 14, 6656, 49664, 6146, 321, 137]"
code_n32_k16_cw3_009,train,32,16,16,0.5,3,1672870768,"[20736, 1030, 133, 57344, 24592, 8352, 13312, 104, 16401, 57344, 10272, 36872, 4610, 164, 1344, 800, 328, 8210, 26, 34832, 4102, 32777, 322, 9248, 20496, 24578, 34824, 9728, 148, 8324, 20488, 24608]"
code_n32_k16_cw3_010,train,32,16,16,0.5,3,1672870769,"[2068, 776, 4113, 26, 1296, 12290, 49408, 7168, 784, 8352, 2688, 644, 259, 4225, 32833, 548, 6146, 20481, 9217, 4480, 17920, 16900, 67, 1537, 20488, 17472, 8226, 1096, 20608, 10304, 2084, 12304]"
code_n32_k16_cw3_011,train,32,16,16,0.5,3,1672870770,"[4610, 32802, 4609, 16450, 12289, 2177, 5632, 4106, 2096, 268, 4864, 82, 12292, 772, 36868, 9472, 8212, 104, 16480, 1090, 5376, 17412, 26, 32833, 1090, 641, 10496, 8736, 34832, 642, 1058, 16452]"
code_n32_k16_cw3_012,train,32,16,16,0.5,3,1672870771,"[8736, 2308, 1568, 4132, 5376, 17152, 12544, 36868, 17410, 6146, 8264, 45056, 3136, 8210, 2066, 25088, 1216, 273, 8201, 4161, 8204, 2120, 2113, 16387, 8232, 12296, 34820, 34820, 4356, 36928, 4108, 290]"
code_n32_k16_cw3_013,train,32,16,16,0.5,3,1672870772,"[18436, 6176, 17440, 25, 8449, 12292, 49664, 16456, 776, 16464, 12290, 8736, 8226, 2305, 17424, 8264, 1344, 20544, 2305, 97, 76, 2368, 3080, 5376, 161, 9224, 4609, 3584, 12296, 1600, 8228, 1027]"
code_n32_k16_cw3_014,train,32,16,16,0.5,3,1672870773,"[168, 9220, 19, 40976, 50176, 6148, 2816, 18434, 84, 9232, 16450, 1288, 1096, 131, 2178, 2432, 548, 1156, 4114, 3073, 2054, 35840, 53248, 4113, 32792, 84, 2192, 352, 12352, 385, 8336, 1048]"
code_n32_k16_cw3_015,test,32,16,16,0.5,3,1672870774,"[50176, 5136, 33794, 32898, 10496, 13, 200, 49168, 4114, 2114, 704, 1156, 16672, 2592, 84, 8720, 2305, 4616, 304, 1048, 8464, 40968, 2144, 32864, 32840, 2113, 16389, 36866, 33026, 24832, 8202, 259]"
code_n32_k16_cw3_016,train,32,16,16,0.5,3,1672870775,"[76, 1090, 1060, 8512, 57344, 32804, 36868, 2057, 8228, 4353, 1104, 32898, 152, 50176, 4360, 137, 5152, 69, 2368, 10368, 5121, 4120, 24584, 36872, 532, 6160, 32898, 32864, 25600, 1216, 2312, 49]"
code_n32_k16_cw3_017,train,32,16,16,0.5,3,1672870776,"[289, 289, 22, 4416, 4672, 40992, 194, 1058, 10368, 385, 16672, 32912, 24640, 18434, 17410, 32804, 112, 33032, 262, 36896, 18944, 16528, 161, 2624, 6208, 2057, 34832, 9280, 522, 4132, 24580, 2096]"
code_n32_k16_cw3_018,train,32,16,16,0.5,3,1672870777,"[88, 40961, 9220, 10752, 21504, 67, 33344, 4136, 3080, 17024, 33824, 49216, 4168, 776, 35328, 40962, 3073, 1296, 16520, 33824, 8198, 36896, 1540, 18560, 34817, 32808, 644, 14336, 32898, 2562, 41, 34832]"
code_n32_k16_cw3_019,test,32,16,16,0.5,3,1672870778,"[20992, 4130, 32808, 36896, 10244, 21, 50176, 17440, 49664, 16898, 2312, 36896, 18944, 770, 289, 32816, 19456, 16644, 4232, 769, 32804, 2208, 20482, 41088, 1048, 274, 74, 4612, 33088, 8195, 4116, 261]"
code_n32_k16_cw3_020,train,32,16,16,0.5,3,1672870779,"[4609, 16418, 1048, 8288, 522, 6400, 41216, 32771, 3328, 33025, 16390, 13, 7168, 40961, 5248, 2057, 4864, 2576, 32777, 289, 5152, 33856, 49160, 292, 97, 40968, 34820, 3104, 146, 4108, 32771, 1089]"
code_n32_k16_cw3_021,test,32,16,16,0.5,3,1672870780,"[532, 1057, 50176, 12304, 44, 9344, 12296, 17664, 32840, 57344, 832, 152, 8232, 32785, 8201, 16396, 8195, 1792, 8449, 131, 36868, 8195, 8204, 529, 2120, 37120, 1281, 20481, 16513, 2114, 1544, 1042]"
code_n32_k16_cw3_022,validation,32,16,16,0.5,3,1672870781,"[2113, 32780, 12320, 32804, 16904, 16642, 8576, 10496, 12296, 133, 168, 22528, 17416, 3328, 4164, 16672, 33088, 4864, 19456, 4099, 4356, 4226, 4105, 4144, 5121, 33088, 3104, 8384, 34944, 4132, 16449, 33032]"
code_n32_k16_cw3_023,test,32,16,16,0.5,3,1672870782,"[16912, 134, 194, 1057, 4113, 16480, 5128, 41088, 2192, 530, 2084, 12296, 24640, 8228, 1033, 8209, 53248, 12292, 34832, 16464, 33808, 4099, 45056, 146, 2128, 3104, 33032, 104, 518, 98, 7168, 4609]"
code_n32_k16_cw3_024,train,32,16,16,0.5,3,1672870783,"[2113, 14336, 276, 36866, 2058, 17536, 800, 4736, 16420, 16401, 35072, 769, 2051, 8480, 3136, 25600, 196, 74, 49664, 40961, 2081, 133, 32960, 4116, 20736, 8712, 1282, 17664, 40968, 40961, 1027, 8216]"
code_n32_k16_cw3_025,validation,32,16,16,0.5,3,1672870784,"[16404, 32773, 1058, 12292, 548, 16642, 34824, 11264, 4256, 33793, 16424, 2072, 8226, 33856, 8456, 592, 6160, 2116, 40968, 32778, 2120, 274, 8257, 642, 200, 42, 37120, 8720, 4256, 2178, 2305, 7]"
code_n32_k16_cw3_026,train,32,16,16,0.5,3,1672870785,"[36928, 1072, 8452, 12800, 18436, 8264, 8225, 8708, 168, 32780, 8264, 17920, 33152, 10241, 8228, 33282, 8328, 8264, 8240, 84, 1156, 259, 560, 416, 8384, 32802, 4864, 8712, 20496, 44, 8228, 37888]"
code_n32_k16_cw3_027,train,32,16,16,0.5,3,1672870786,"[3088, 33282, 36868, 16450, 17152, 10368, 32808, 321, 8212, 1537, 194, 37120, 3076, 28672, 1568, 18944, 37, 8384, 2116, 16387, 24640, 262, 16516, 2180, 73, 1568, 16402, 32786, 98, 3328, 2192, 352]"
code_n32_k16_cw3_028,validation,32,16,16,0.5,3,1672870787,"[32771, 5632, 24577, 8452, 2068, 2576, 16389, 1296, 41, 8212, 772, 1288, 1600, 261, 10496, 5152, 274, 24640, 8225, 1029, 16520, 1036, 16450, 11264, 6272, 76, 1537, 5122, 8705, 2144, 50176, 2305]"
code_n32_k16_cw3_029,validation,32,16,16,0.5,3,1672870788,"[1072, 8832, 784, 1153, 2057, 8288, 16417, 16418, 577, 8260, 34944, 776, 4609, 33800, 8706, 16516, 41472, 20608, 656, 8264, 8720, 274, 6152, 2057, 546, 193, 1041, 1552, 17472, 16576, 32786, 536]"
code_n32_k16_cw3_030,train,32,16,16,0.5,3,1672870789,"[41088, 6152, 51200, 8240, 1216, 34820, 656, 18433, 28, 49408, 2688, 4228, 8288, 40962, 322, 9224, 1096, 49216, 1282, 16544, 32928, 262, 9218, 1184, 16432, 37, 16904, 1090, 5136, 292, 33856, 8450]"
code_n32_k16_cw3_031,test,32,16,16,0.5,3,1672870790,"[280, 9220, 32904, 290, 4114, 40992, 4144, 8258, 32792, 584, 296, 8288, 25, 4108, 49216, 648, 18440, 522, 4225, 1034, 10272, 24577, 1168, 10752, 16456, 16432, 28672, 33920, 2432, 274, 4640, 16417]"
code_n32_k16_cw3_032,train,32,16,16,0.5,3,1672870791,"[36866, 24584, 34817, 8352, 4105, 33288, 28672, 131, 4168, 521, 5136, 9224, 321, 2568, 5376, 162, 32897, 2208, 24704, 4113, 16912, 5248, 16960, 8198, 4129, 161, 34817, 4736, 322, 4384, 16401, 2816]"
code_n32_k16_cw3_033,test,32,16,16,0.5,3,1672870792,"[32804, 1408, 17424, 769, 32840, 2081, 11, 1089, 8226, 2320, 4102, 7168, 4480, 10752, 280, 50176, 577, 2308, 16904, 33296, 4114, 6146, 4736, 578, 2688, 1096, 100, 6146, 51200, 104, 49216, 4116]"
code_n32_k16_cw3_034,test,32,16,16,0.5,3,1672870793,"[4288, 16424, 18448, 14, 262, 33800, 20481, 1048, 10244, 14336, 34880, 8456, 545, 2816, 8328, 8324, 33028, 40968, 578, 1089, 19456, 1344, 4228, 32801, 259, 2113, 18434, 20482, 4113, 16912, 2432, 296]"
code_n32_k16_cw3_035,validation,32,16,16,0.5,3,1672870794,"[104, 20736, 2066, 2081, 9472, 36992, 8202, 16897, 3104, 22528, 24608, 1540, 49408, 8708, 1044, 33408, 518, 400, 35328, 146, 266, 20482, 16417, 32788, 8720, 16704, 16456, 1058, 16704, 7, 52, 6148]"
code_n32_k16_cw3_036,validation,32,16,16,0.5,3,1672870795,"[16424, 1540, 4354, 16897, 4736, 16897, 322, 36928, 16912, 24640, 24578, 3074, 34817, 20736, 208, 4360, 17024, 1029, 7168, 8195, 145, 6400, 273, 19456, 11264, 3076, 131, 2116, 34832, 800, 9220, 4130]"
code_n32_k16_cw3_037,validation,32,16,16,0.5,3,1672870796,"[16898, 36896, 8450, 36992, 33824, 16904, 36866, 8464, 32904, 8960, 24640, 1544, 12416, 7, 208, 6148, 16513, 16528, 22528, 1154, 24592, 2084, 536, 1568, 40992, 18440, 134, 2058, 49168, 17920, 98, 16424]"
code_n32_k16_cw3_038,validation,32,16,16,0.5,3,1672870797,"[388, 97, 5184, 34818, 11264, 11264, 2308, 4105, 6176, 672, 176, 8464, 2564, 4105, 16404, 1096, 274, 24580, 24832, 16449, 560, 1029, 37120, 1282, 2096, 1036, 8195, 1064, 4612, 2336, 1048, 14336]"
code_n32_k16_cw3_039,train,32,16,16,0.5,3,1672870798,"[322, 2081, 16904, 32816, 16424, 4105, 33088, 70, 24577, 35072, 33296, 49664, 133, 5376, 168, 9472, 36866, 6160, 2180, 8232, 33282, 8712, 26624, 74, 140, 40992, 53248, 20481, 1064, 9344, 32904, 28]"
