code_id,split,n,k,r,rate,column_weight,seed,columns
code_n24_k12_cw3_010,train,24,12,12,0.5,3,3658268565,"[11, 1282, 2128, 74, 322, 521, 296, 1184, 672, 336, 3076, 1092, 784, 560, 2320, 546, 26, 1027, 1544, 2312, 448, 2184, 656, 648]"
code_n24_k12_cw3_011,test,24,12,12,0.5,3,3658268566,"[530, 88, 112, 1153, 137, 56, 133, 3200, 2305, 2576, 176, 1120, 138, 22, 133, 644, 800, 2096, 1792, 164, 1057, 2144, 518, 131]"
code_n24_k12_cw3_012,train,24,12,12,0.5,3,3658268567,"[2592, 2066, 328, 1552, 529, 266, 2178, 2178, 2060, 584, 1030, 38, 2432, 769, 274, 164, 577, 1792, 1029, 3074, 1544, 2562, 2053, 50]"
code_n24_k12_cw3_013,train,24,12,12,0.5,3,3658268568,"[2336, 14, 2368, 1096, 168, 2624, 88, 1072, 134, 416, 88, 3104, 276, 2051, 336, 2060, 134, 321, 145, 262, 552, 2624, 21, 1072]"
code_n24_k12_cw3_014,train,24,12,12,0.5,3,3658268569,"[11, 577, 400, 2568, 2065, 76, 1058, 1057, 386, 224, 1184, 3200, 2120, 2178, 3104, 608, 259, 3104, 289, 2082, 112, 164, 2688, 276]"
code_n24_k12_cw3_015,validation,24,12,12,0.5,3,3658268570,"[322, 1041, 2306, 2816, 2051, 548, 274, 1160, 2306, 1168, 2240, 2120, 193, 1041, 1092, 1057, 1153, 2072, 82, 386, 84, 392, 69, 2113]"
code_n24_k12_cw3_016,train,24,12,12,0.5,3,3658268571,"[1552, 2144, 2568, 896, 200, 776, 1552, 266, 280, 25, 69, 1072, 584, 656, 577, 1044, 536, 336, 2051, 1408, 38, 1156, 1540, 131]"
code_n24_k12_cw3_017,validation,24,12,12,0.5,3,3658268572,"[1600, 265, 69, 2081, 194, 608, 2116, 2432, 2051, 140, 592, 2562, 112, 1544, 3073, 641, 1792, 1154, 2057, 1568, 97, 2057, 274, 1156]"
code_n24_k12_cw3_018,train,24,12,12,0.5,3,3658268573,"[1120, 2592, 161, 25, 176, 268, 1216, 168, 769, 770, 44, 38, 1156, 1027, 69, 262, 3136, 1058, 1092, 2177, 656, 324, 1552, 280]"
code_n24_k12_cw3_019,train,24,12,12,0.5,3,3658268574,"[352, 1041, 1344, 1156, 290, 2576, 1072, 145, 1044, 1089, 200, 52, 522, 38, 416, 770, 2240, 2057, 577, 268, 22, 321, 74, 704]"
code_n24_k12_cw3_020,test,24,12,12,0.5,3,3658268575,"[3088, 536, 276, 1281, 1060, 592, 1034, 1216, 648, 515, 1344, 1792, 3136, 2184, 2084, 2120, 81, 545, 1288, 1034, 3080, 3136, 134, 641]"
code_n24_k12_cw3_021,train,24,12,12,0.5,3,3658268576,"[2128, 644, 14, 196, 1057, 2051, 2568, 2051, 2564, 196, 1064, 88, 1030, 1344, 2060, 400, 41, 44, 772, 25, 1664, 352, 1029, 84]"
code_n24_k12_cw3_022,validation,24,12,12,0.5,3,3658268577,"[1057, 276, 2072, 1044, 524, 648, 1089, 608, 2576, 2816, 1792, 1029, 1064, 196, 548, 772, 2568, 276, 641, 2114, 194, 521, 518, 1538]"
code_n24_k12_cw3_023,train,24,12,12,0.5,3,3658268578,"[1792, 2113, 2072, 76, 529, 1096, 1104, 2816, 56, 321, 529, 336, 2116, 2053, 3080, 22, 1600, 164, 577, 1034, 56, 162, 84, 2053]"
code_n24_k12_cw3_024,train,24,12,12,0.5,3,3658268579,"[1042, 292, 2054, 770, 2120, 800, 2184, 2051, 2688, 1537, 265, 2066, 168, 133, 196, 2128, 2320, 1537, 1540, 536, 42, 518, 292, 517]"
code_n24_k12_cw3_025,test,24,12,12,0.5,3,3658268580,"[21, 164, 2240, 98, 37, 704, 266, 1538, 644, 1544, 138, 1552, 521, 268, 2120, 265, 1090, 1312, 2066, 2068, 2320, 161, 3073, 648]"
code_n24_k12_cw3_026,train,24,12,12,0.5,3,3658268581,"[196, 88, 321, 2192, 1664, 82, 2320, 1282, 2120, 386, 896, 2114, 261, 2592, 2816, 2305, 168, 656, 1160, 1036, 1408, 2305, 82, 385]"
code_n24_k12_cw3_027,train,24,12,12,0.5,3,3658268582,"[560, 137, 1104, 2054, 400, 1041, 1041, 50, 38, 2432, 2066, 1281, 1168, 140, 1120, 3073, 3104, 25, 1042, 1120, 261, 3088, 1072, 1060]"
code_n24_k12_cw3_028,test,24,12,12,0.5,3,3658268583,"[1072, 2564, 772, 1538, 648, 2116, 2562, 1034, 328, 2120, 1538, 82, 2305, 2114, 2192, 3136, 137, 69, 2084, 2060, 2568, 2312, 1552, 672]"
code_n24_k12_cw3_029,test,24,12,12,0.5,3,3658268584,"[100, 1312, 259, 1168, 522, 1568, 521, 2053, 137, 2312, 1044, 515, 1344, 268, 97, 577, 518, 2312, 518, 273, 2368, 1344, 133, 2184]"
code_n24_k12_cw3_030,train,24,12,12,0.5,3,3658268585,"[49, 832, 1408, 259, 1092, 800, 2058, 644, 2068, 1042, 1096, 2320, 2816, 1281, 2068, 2113, 1538, 52, 3584, 2368, 2114, 137, 1156, 296]"
code_n24_k12_cw3_031,train,24,12,12,0.5,3,3658268586,"[265, 26, 22, 2320, 2068, 545, 35, 1154, 97, 73, 392, 97, 416, 7, 1664, 1538, 1160, 328, 532, 517, 1288, 1154, 1154, 536]"
code_n24_k12_cw3_032,validation,24,12,12,0.5,3,3658268587,"[35, 2177, 560, 176, 552, 1058, 1552, 2305, 104, 21, 176, 13, 193, 1120, 2308, 1104, 2068, 1184, 580, 259, 1288, 2051, 608, 2116]"
code_n24_k12_cw3_033,test,24,12,12,0.5,3,3658268588,"[2082, 290, 784, 352, 1288, 1552, 70, 3073, 176, 49, 2053, 134, 522, 608, 41, 3584, 2116, 2192, 2116, 770, 56, 21, 772, 7]"
code_n24_k12_cw3_034,train,24,12,12,0.5,3,3658268589,"[19, 35, 262, 133, 1072, 608, 145, 518, 1042, 2096, 704, 2568, 515, 112, 2072, 22, 35, 3074, 289, 770, 304, 38, 2068, 2058]"
code_n24_k12_cw3_035,train,24,12,12,0.5,3,3658268590,"[2688, 273, 140, 592, 1544, 261, 2568, 1792, 772, 641, 800, 776, 193, 608, 1160, 2240, 56, 42, 322, 44, 2592, 138, 304, 416]"
code_n24_k12_cw3_036,validation,24,12,12,0.5,3,3658268591,"[2320, 392, 22, 88, 76, 545, 2308, 2057, 2057, 2368, 3073, 67, 800, 44, 193, 1057, 224, 3200, 1537, 28, 388, 2561, 2051, 2368]"
code_n24_k12_cw3_037,train,24,12,12,0.5,3,3658268592,"[19, 1027, 832, 532, 400, 518, 2592, 37, 1044, 3080, 2144, 392, 2065, 145, 769, 644, 1029, 262, 1044, 388, 1042, 1184, 2432, 52]"
code_n24_k12_cw3_038,validation,24,12,12,0.5,3,3658268593,"[552, 385, 546, 1600, 532, 1042, 2088, 336, 104, 704, 168, 1664, 388, 296, 321, 1600, 386, 2312, 2081, 273, 274, 1048, 162, 2088]"
code_n24_k12_cw3_039,validation,24,12,12,0.5,3,3658268594,"[261, 644, 146, 84, 1072, 3080, 536, 672, 2312, 38, 1154, 1537, 1544, 2240, 38, 224, 641, 1048, 74, 3074, 536, 88, 704, 1184]"
code_n32_k16_cw3_000,train,32,16,16,0.5,3,4034471523,"[656, 8512, 800, 24592, 770, 1090, 33793, 38912, 4132, 3136, 33281, 33800, 769, 97, 3074, 148, 49156, 4108, 5122, 33824, 529, 262, 6146, 164, 16432, 17664, 16514, 1160, 73, 704, 36880, 2308]"
code_n32_k16_cw3_001,validation,32,16,16,0.5,3,4034471524,"[770, 33025, 4354, 2065, 16450, 560, 21, 4164, 32780, 37888, 33088, 40964, 1057, 8209, 8322, 5632, 16516, 4240, 20736, 386, 4114, 1104, 896, 28672, 1153, 1120, 20608, 16402, 20736, 224, 224, 16544]"
code_n32_k16_cw3_002,train,32,16,16,0.5,3,4034471525,"[16396, 10304, 4624, 32773, 9218, 2208, 2060, 4864, 24704, 22, 24640, 7168, 4120, 521, 2096, 33824, 1089, 416, 33056, 1153, 536, 34832, 18433, 44, 36866, 1104, 34880, 20482, 38912, 1030, 772, 1060]"
code_n32_k16_cw3_003,train,32,16,16,0.5,3,4034471526,"[2081, 9232, 2060, 16401, 22528, 4609, 32904, 4176, 10242, 196, 5121, 8720, 2624, 16642, 4132, 4256, 2096, 529, 16408, 4624, 148, 1154, 6148, 8456, 40976, 32801, 2144, 134, 2114, 33408, 41024, 1288]"
code_n32_k16_cw3_004,train,32,16,16,0.5,3,4034471527,"[16641, 32834, 8225, 4480, 32836, 1344, 97, 1281, 82, 1104, 328, 8384, 8832, 8240, 8204, 1030, 385, 8960, 648, 8512, 49160, 20736, 522, 100, 20608, 36872, 16402, 7168, 321, 8705, 98, 296]"
code_n32_k16_cw3_005,train,32,16,16,0.5,3,4034471528,"[4144, 1042, 6272, 8384, 4356, 2068, 168, 17424, 17664, 33028, 36865, 4108, 273, 1160, 2065, 32774, 32816, 580, 5152, 20482, 8449, 2208, 168, 20608, 24578, 24704, 37376, 161, 33794, 33824, 2072, 1184]"
code_n32_k16_cw3_006,test,32,16,16,0.5,3,4034471529,"[1048, 8202, 4240, 20608, 8202, 1042, 25600, 8456, 1552, 16450, 16408, 2060, 290, 1072, 16672, 18448, 56, 208, 8210, 2184, 4102, 292, 12352, 274, 16520, 6145, 584, 36896, 10242, 2120, 16642, 32816]"
code_n32_k16_cw3_007,train,32,16,16,0.5,3,4034471530,"[2072, 25, 385, 2592, 19, 4368, 2051, 9472, 40961, 385, 8198, 16528, 276, 322, 32802, 34944, 32801, 67, 8264, 33824, 10248, 2096, 98, 42, 17024, 33040, 32774, 529, 32928, 16648, 8324, 33824]"
code_n32_k16_cw3_008,test,32,16,16,0.5,3,4034471531,"[5128, 88, 3088, 1408, 20481, 10242, 32774, 33288, 140, 2128, 6148, 2178, 3088, 4384, 2308, 20488, 33793, 8336, 20482, 769, 1281, 32897, 2432, 21, 1792, 8232, 49156, 24704, 530, 2562, 20608, 33088]"
code_n32_k16_cw3_009,test,32,16,16,0.5,3,4034471532,"[7168, 16401, 200, 37, 1537, 2128, 644, 2051, 70, 33920, 8336, 521, 1154, 530, 4353, 18436, 40992, 36928, 3136, 8232, 40976, 133, 152, 2068, 49216, 8706, 16897, 40968, 32912, 208, 12290, 74]"
code_n32_k16_cw3_010,train,32,16,16,0.5,3,4034471533,"[20496, 2320, 49, 16900, 4360, 3136, 34832, 19, 3076, 36992, 4368, 41216, 644, 8336, 336, 4232, 36928, 16456, 1041, 2192, 17152, 4106, 4113, 10244, 2312, 4162, 35072, 8201, 33284, 12289, 1552, 70]"
code_n32_k16_cw3_011,train,32,16,16,0.5,3,4034471534,"[17412, 1058, 5184, 34824, 2192, 10241, 274, 2562, 2084, 11, 4106, 4360, 3200, 560, 5184, 1296, 32771, 42, 1281, 36866, 2114, 704, 28, 33152, 2688, 34944, 7, 1216, 1792, 16401, 12800, 2096]"
code_n32_k16_cw3_012,validation,32,16,16,0.5,3,4034471535,"[4610, 10272, 10368, 3584, 1072, 40992, 1030, 162, 4192, 518, 24592, 145, 16432, 16390, 5122, 44, 4102, 4609, 1096, 34832, 76, 3076, 1282, 2113, 8706, 4106, 2240, 8288, 32804, 33536, 4161, 552]"
code_n32_k16_cw3_013,test,32,16,16,0.5,3,4034471536,"[16450, 4192, 194, 82, 70, 16424, 2177, 1030, 16389, 8768, 34048, 32808, 148, 2081, 8264, 896, 36868, 33288, 266, 2432, 196, 8210, 38, 18433, 40976, 21504, 33040, 16452, 32792, 1168, 4168, 4144]"
code_n32_k16_cw3_014,validation,32,16,16,0.5,3,4034471537,"[131, 3136, 4114, 16642, 12304, 49156, 28, 1160, 18433, 2057, 608, 1036, 1284, 1600, 388, 1120, 772, 386, 37888, 2082, 1030, 36928, 34304, 152, 1104, 16424, 34818, 16418, 3074, 16387, 10244, 88]"
code_n32_k16_cw3_015,train,32,16,16,0.5,3,4034471538,"[289, 3584, 18433, 44, 10752, 2562, 9280, 35328, 3104, 552, 69, 10248, 33800, 8324, 20482, 4102, 10272, 16520, 56, 208, 388, 9280, 32771, 25600, 41216, 8384, 34818, 16389, 32771, 545, 8226, 5121]"
code_n32_k16_cw3_016,train,32,16,16,0.5,3,4034471539,"[16424, 4240, 33824, 33025, 5121, 11, 324, 12290, 35328, 32788, 36865, 20544, 1042, 40976, 32834, 18434, 2088, 1600, 25600, 896, 290, 8321, 9280, 10256, 4099, 41984, 8202, 304, 2072, 4136, 36896, 518]"
code_n32_k16_cw3_017,validation,32,16,16,0.5,3,4034471540,"[194, 17152, 32780, 328, 45056, 4480, 8228, 49156, 770, 12290, 12289, 4612, 34818, 36880, 416, 7, 1538, 656, 16390, 352, 3328, 49168, 8576, 18448, 1600, 10368, 52, 8706, 32836, 33032, 49153, 1060]"
code_n32_k16_cw3_018,test,32,16,16,0.5,3,4034471541,"[4288, 1030, 1041, 2312, 33856, 2816, 5152, 33088, 2066, 4161, 24592, 32816, 1408, 3088, 33794, 19, 1060, 1029, 8209, 32774, 1792, 4354, 16464, 5152, 289, 10496, 2177, 69, 164, 6146, 16642, 17412]"
code_n32_k16_cw3_019,test,32,16,16,0.5,3,4034471542,"[11, 16516, 2051, 17412, 6148, 8450, 1064, 193, 37376, 4288, 16390, 73, 34820, 41088, 33028, 38912, 8706, 324, 642, 33920, 8449, 8456, 1042, 4113, 17424, 1168, 8450, 34817, 416, 5248, 16452, 4225]"
code_n32_k16_cw3_020,train,32,16,16,0.5,3,4034471543,"[16900, 266, 194, 9224, 24584, 16642, 8720, 2688, 24608, 8336, 70, 273, 577, 37376, 32804, 1104, 43008, 5121, 529, 2088, 2081, 168, 57344, 548, 3088, 32928, 33800, 592, 49216, 32778, 4256, 2624]"
code_n32_k16_cw3_021,train,32,16,16,0.5,3,4034471544,"[33284, 33800, 3136, 9220, 4480, 3104, 8328, 772, 38, 3073, 1090, 2177, 18448, 16452, 17416, 176, 34820, 22, 34824, 104, 32898, 37120, 40992, 4356, 12292, 2624, 44, 4114, 16514, 16452, 8960, 16513]"
code_n32_k16_cw3_022,test,32,16,16,0.5,3,4034471545,"[2688, 70, 41088, 2082, 8768, 10272, 16456, 36865, 40976, 11, 24580, 33152, 32771, 1104, 4609, 52, 2116, 41984, 33032, 32816, 524, 8736, 8198, 38, 2053, 289, 4232, 112, 3074, 896, 4240, 2306]"
code_n32_k16_cw3_023,train,32,16,16,0.5,3,4034471546,"[34304, 6146, 133, 8720, 2192, 4114, 1284, 8450, 16513, 2088, 53248, 2066, 1296, 524, 8226, 3088, 21, 26, 34820, 50176, 648, 33800, 2192, 8449, 12352, 88, 17024, 49153, 32928, 42, 16898, 3080]"
code_n32_k16_cw3_024,validation,32,16,16,0.5,3,4034471547,"[32834, 11, 33032, 16417, 28, 352, 32802, 33793, 328, 41024, 200, 33088, 1036, 41984, 32802, 131, 1544, 2308, 34818, 36896, 16900, 32777, 41, 4101, 8576, 32816, 4225, 2114, 224, 1096, 22, 16912]"
code_n32_k16_cw3_025,train,32,16,16,0.5,3,4034471548,"[21, 3088, 12416, 28, 28, 2688, 3104, 8736, 18464, 100, 262, 37, 8321, 16390, 5376, 49168, 42, 10272, 1153, 37120, 16898, 6145, 40964, 97, 40968, 2192, 578, 152, 4354, 388, 8464, 2305]"
code_n32_k16_cw3_026,train,32,16,16,0.5,3,4034471549,"[4101, 16432, 8712, 4384, 1537, 10248, 25600, 4736, 1600, 67, 8240, 41, 17472, 16516, 8708, 4384, 33312, 18688, 168, 32836, 148, 416, 5124, 2084, 49, 112, 32912, 6208, 290, 273, 2368, 52]"
code_n32_k16_cw3_027,train,32,16,16,0.5,3,4034471550,"[12292, 14, 448, 67, 515, 3076, 530, 7168, 16393, 552, 20512, 33032, 784, 8832, 134, 1537, 8240, 1027, 8450, 18440, 20736, 34304, 1537, 32928, 3088, 8384, 98, 17472, 521, 82, 776, 4108]"
code_n32_k16_cw3_028,validation,32,16,16,0.5,3,4034471551,"[16387, 16960, 1064, 16704, 10242, 41024, 3080, 529, 10496, 33284, 32780, 1034, 24832, 6146, 2368, 20482, 32788, 642, 20481, 416, 274, 35840, 262, 32840, 3328, 8257, 8288, 1058, 16456, 32898, 33088, 8322]"
code_n32_k16_cw3_029,train,32,16,16,0.5,3,4034471552,"[36880, 82, 2058, 35072, 4353, 304, 67, 8708, 8720, 6656, 9728, 10304, 2432, 8202, 36992, 36872, 552, 33536, 7168, 19456, 522, 8212, 4129, 26624, 4108, 19456, 8201, 8288, 32786, 33800, 8576, 3074]"
code_n32_k16_cw3_030,train,32,16,16,0.5,3,4034471553,"[2576, 532, 16672, 20496, 2128, 16401, 4168, 17472, 32833, 1034, 17024, 1041, 17409, 8336, 578, 16432, 14, 2120, 386, 42, 16424, 34880, 8450, 16642, 14336, 515, 3584, 6176, 16516, 145, 16513, 32898]"
code_n32_k16_cw3_031,train,32,16,16,0.5,3,4034471554,"[322, 524, 34824, 24580, 1184, 28672, 42, 580, 289, 2561, 5152, 10244, 2688, 193, 16450, 34820, 100, 2116, 2568, 16464, 32808, 49168, 14, 12289, 133, 1184, 25088, 16404, 20481, 34880, 38912, 16401]"
code_n32_k16_cw3_032,train,32,16,16,0.5,3,4034471555,"[259, 18448, 45056, 548, 3104, 137, 104, 36865, 32802, 273, 32840, 1029, 25088, 32774, 4099, 3073, 518, 36868, 8449, 33282, 8195, 4232, 16900, 17536, 18944, 18496, 33800, 289, 12416, 9280, 2114, 9248]"
code_n32_k16_cw3_033,validation,32,16,16,0.5,3,4034471556,"[69, 49280, 530, 1033, 1288, 8226, 4353, 1156, 56, 530, 32792, 4136, 8216, 2088, 4116, 33856, 40964, 32808, 770, 3073, 73, 1104, 8201, 20512, 32788, 8232, 32777, 20482, 24704, 2336, 40976, 17424]"
code_n32_k16_cw3_034,validation,32,16,16,0.5,3,4034471557,"[8202, 2562, 2113, 8240, 34880, 32816, 49156, 176, 577, 4105, 49184, 17424, 4736, 530, 16401, 518, 4672, 3136, 4864, 16513, 26, 4105, 36880, 4368, 208, 33152, 8708, 17410, 34848, 12416, 2306, 33808]"
code_n32_k16_cw3_035,train,32,16,16,0.5,3,4034471558,"[16704, 321, 648, 16642, 40964, 45056, 578, 193, 4130, 1033, 33793, 34820, 10272, 16464, 656, 40962, 8232, 32840, 53248, 321, 560, 1090, 32960, 321, 2178, 145, 56, 16520, 34824, 1160, 33040, 36872]"
code_n32_k16_cw3_036,train,32,16,16,0.5,3,4034471559,"[14336, 3584, 1096, 10248, 265, 32773, 4120, 3080, 16393, 5376, 2116, 38, 10752, 4736, 33281, 1096, 32792, 17409, 641, 642, 37888, 8324, 152, 2305, 41024, 580, 24592, 521, 24608, 6272, 176, 4624]"
code_n32_k16_cw3_037,train,32,16,16,0.5,3,4034471560,"[33028, 261, 16656, 146, 34832, 4240, 10368, 33152, 530, 9218, 1090, 6656, 2116, 32771, 8258, 50176, 9218, 32928, 16432, 32777, 16424, 16516, 12800, 33284, 12800, 1030, 16704, 644, 3104, 17664, 552, 28]"
code_n32_k16_cw3_038,test,32,16,16,0.5,3,4034471561,"[5136, 32960, 2068, 2568, 16452, 137, 18560, 208, 49154, 35, 4099, 296, 33793, 12296, 50176, 2116, 10244, 20496, 16514, 4105, 400, 33312, 25088, 4610, 8240, 1089, 4353, 8450, 36992, 37888, 33793, 262]"
code_n32_k16_cw3_039,train,32,16,16,0.5,3,4034471562,"[2058, 36992, 5124, 11264, 12304, 162, 50176, 16418, 1036, 24584, 37, 164, 32864, 20484, 20481, 17920, 32864, 16520, 274, 8288, 16648, 17412, 32780, 97, 2336, 41216, 274, 22, 33808, 168, 12292, 44]"
